experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
898,48,MedGemma 4B,few-shot,false,susu cair,milk,false
898,48,MedGemma 4B,few-shot,false,sunquick jambu merah,sunquick guava,true
898,48,MedGemma 4B,few-shot,false,sunquick strawberry,sunquick strawberry,true
898,48,MedGemma 4B,few-shot,false,air,water,false
898,48,MedGemma 4B,few-shot,false,sunquick orange,sunquick orange,false
898,48,MedGemma 4B,few-shot,false,apple hijau,green apple,false
898,48,MedGemma 4B,few-shot,false,air mineral sparkling,sparkling water,false
898,48,MedGemma 4B,few-shot,false,buah laici,passion fruit,false
898,48,MedGemma 4B,few-shot,false,limau kasturi,lemon,false
898,48,MedGemma 4B,few-shot,false,asam boy,sour plum,true
898,48,MedGemma 4B,few-shot,false,daun pudina,mint leaves,false
898,48,MedGemma 4B,few-shot,false,meriah,vermicelli,true
899,49,MedGemma 4B,few-shot,false,daging cincang,ground beef,false
899,49,MedGemma 4B,few-shot,false,black pepper,black pepper,false
899,49,MedGemma 4B,few-shot,false,garam,salt,false
899,49,MedGemma 4B,few-shot,false,wrap,tortilla wrap,false
899,49,MedGemma 4B,few-shot,false,tomato,tomato,false
899,49,MedGemma 4B,few-shot,false,lettuce,lettuce,false
899,49,MedGemma 4B,few-shot,false,yoghurt original,plain yogurt,false
899,49,MedGemma 4B,few-shot,false,qp mayo,mayonnaise,false
899,49,MedGemma 4B,few-shot,false,lemon,lemon,false
899,49,MedGemma 4B,few-shot,false,bawang putih,garlic,false
899,49,MedGemma 4B,few-shot,false,jintan putih,white pepper,false
899,49,MedGemma 4B,few-shot,false,cumin,cumin,false
899,49,MedGemma 4B,few-shot,false,chili sauce,chili sauce,false
900,50,MedGemma 4B,few-shot,false,buah nenas,pineapple,false
900,50,MedGemma 4B,few-shot,false,santan,coconut milk,false
900,50,MedGemma 4B,few-shot,false,F&N strawberry,F&N Strawberry,true
901,1,MedGemma 4B,chain-of-thought,false,ikan tenggiri,tenggiri fish,false
901,1,MedGemma 4B,chain-of-thought,false,kunyit,turmeric,false
902,2,MedGemma 4B,chain-of-thought,false,air suam,warm water,false
902,2,MedGemma 4B,chain-of-thought,false,susu pekat,full cream milk,false
902,2,MedGemma 4B,chain-of-thought,false,yis,yeast,false
902,2,MedGemma 4B,chain-of-thought,false,telur,egg,false
902,2,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,false
902,2,MedGemma 4B,chain-of-thought,false,garam,salt,false
902,2,MedGemma 4B,chain-of-thought,false,marjerin,butter,true
903,3,MedGemma 4B,chain-of-thought,false,lala,Lala,false
903,3,MedGemma 4B,chain-of-thought,false,cili padi,Cili Padi,false
903,3,MedGemma 4B,chain-of-thought,false,lada besar,Lada Besar,false
903,3,MedGemma 4B,chain-of-thought,false,bawang merah,Bawang Merah,false
903,3,MedGemma 4B,chain-of-thought,false,bawang putih,Bawang Putih,false
903,3,MedGemma 4B,chain-of-thought,false,akar ketumbar,Akar Ketumbar,false
903,3,MedGemma 4B,chain-of-thought,false,serai,Serai,false
903,3,MedGemma 4B,chain-of-thought,false,daun limau purut,Daun Limau Purut,false
903,3,MedGemma 4B,chain-of-thought,false,sos tiram,Sos Tiram,false
903,3,MedGemma 4B,chain-of-thought,false,sos cili siam,Sos Cili Siam,true
903,3,MedGemma 4B,chain-of-thought,false,sos ikan,Sos Ikan,false
903,3,MedGemma 4B,chain-of-thought,false,limau nipis,Limau Nipis,true
904,4,MedGemma 4B,chain-of-thought,false,tapioka flour,Tapioca Flour,true
904,4,MedGemma 4B,chain-of-thought,false,air,Water,false
904,4,MedGemma 4B,chain-of-thought,false,ayam,Chicken Tender,true
904,4,MedGemma 4B,chain-of-thought,false,tapioka flour,Tapioca Flour,true
904,4,MedGemma 4B,chain-of-thought,false,ayam,Chicken Tender,true
904,4,MedGemma 4B,chain-of-thought,false,tapioka flour,Tapioca Flour,true
904,4,MedGemma 4B,chain-of-thought,false,paprika,Paprika Powder,false
904,4,MedGemma 4B,chain-of-thought,false,serbuk cili,Chili Powder,true
904,4,MedGemma 4B,chain-of-thought,false,serpihan cili,Chili Flakes,true
904,4,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic Powder,false
904,4,MedGemma 4B,chain-of-thought,false,gula perang,Brown Sugar,false
904,4,MedGemma 4B,chain-of-thought,false,minyak goreng ayam,Chicken Oil,true
904,4,MedGemma 4B,chain-of-thought,false,serbuk paprika,Paprika Powder,false
904,4,MedGemma 4B,chain-of-thought,false,serbuk cili ksturi,Kasturi Chili Powder,true
904,4,MedGemma 4B,chain-of-thought,false,serpihan cili,Chili Flakes,true
904,4,MedGemma 4B,chain-of-thought,false,serbuk bawang putih,Garlic Powder,false
904,4,MedGemma 4B,chain-of-thought,false,gula perang,Brown Sugar,false
905,5,MedGemma 4B,chain-of-thought,false,ayam,chicken,false
905,5,MedGemma 4B,chain-of-thought,false,sos ikan,fish sauce,false
905,5,MedGemma 4B,chain-of-thought,false,lada hitam,black pepper,false
905,5,MedGemma 4B,chain-of-thought,false,gula,sugar,false
905,5,MedGemma 4B,chain-of-thought,false,air,water,false
905,5,MedGemma 4B,chain-of-thought,false,biji bijan,bean sprouts,true
905,5,MedGemma 4B,chain-of-thought,false,tepung Bestari,Bestari flour,false
905,5,MedGemma 4B,chain-of-thought,false,tepung beras,rice flour,false
905,5,MedGemma 4B,chain-of-thought,false,garam,salt,false
905,5,MedGemma 4B,chain-of-thought,false,serbuk perasa,seasoning powder,false
905,5,MedGemma 4B,chain-of-thought,false,cili kering,dried chili,true
905,5,MedGemma 4B,chain-of-thought,false,daun limau purut,lime leaves,false
905,5,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,false
906,6,MedGemma 4B,chain-of-thought,false,tempe,Tempe,true
906,6,MedGemma 4B,chain-of-thought,false,cili padi,Chili padi,false
906,6,MedGemma 4B,chain-of-thought,false,lada merah besar,Red chili,false
906,6,MedGemma 4B,chain-of-thought,false,tomato,Tomato,false
906,6,MedGemma 4B,chain-of-thought,false,bawang merah,Red onion,false
906,6,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,false
906,6,MedGemma 4B,chain-of-thought,false,limau kasturi,Lemon,false
906,6,MedGemma 4B,chain-of-thought,false,garam,Salt,false
906,6,MedGemma 4B,chain-of-thought,false,gula serbuk,Sugar,false
906,6,MedGemma 4B,chain-of-thought,false,perasa,Seasoning,true
906,6,MedGemma 4B,chain-of-thought,false,wira,Wira,true
907,7,MedGemma 4B,chain-of-thought,false,talam aluminium,Aluminum foil,true
907,7,MedGemma 4B,chain-of-thought,false,gula-gula kapas,Marshmallows,true
907,7,MedGemma 4B,chain-of-thought,false,coklat,Chocolate,true
907,7,MedGemma 4B,chain-of-thought,false,biskut,Biscuits,false
908,8,MedGemma 4B,chain-of-thought,false,serai,galangal,false
908,8,MedGemma 4B,chain-of-thought,false,lengkuas,ginger,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk kari,turmeric powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk cili,chili powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk ketumbar,coriander powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk jintan manis,sweet fennel powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk jintan putih,white fennel powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk kunyit,turmeric powder,false
908,8,MedGemma 4B,chain-of-thought,false,air,water,false
908,8,MedGemma 4B,chain-of-thought,false,ayam,chicken,true
908,8,MedGemma 4B,chain-of-thought,false,serbuk kari,turmeric powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk cili,chili powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk ketumbar,coriander powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk jintan manis,sweet fennel powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk jintan putih,white fennel powder,false
908,8,MedGemma 4B,chain-of-thought,false,serbuk kunyit,turmeric powder,false
909,9,MedGemma 4B,chain-of-thought,false,pisang,banana,false
909,9,MedGemma 4B,chain-of-thought,false,gula Melaka,palm sugar,false
909,9,MedGemma 4B,chain-of-thought,false,sagu,cassava flour,false
909,9,MedGemma 4B,chain-of-thought,false,garam,salt,false
910,10,MedGemma 4B,chain-of-thought,false,lada benggala,Chili peppers,false
910,10,MedGemma 4B,chain-of-thought,false,bawang merah,Red onion,false
910,10,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,false
910,10,MedGemma 4B,chain-of-thought,false,cili padi,Bird's eye chili,false
910,10,MedGemma 4B,chain-of-thought,false,minyak masak,Cooking oil,false
910,10,MedGemma 4B,chain-of-thought,false,limau,Lemon,false
910,10,MedGemma 4B,chain-of-thought,false,oregano,Oregano,false
910,10,MedGemma 4B,chain-of-thought,false,garam,Salt,false
910,10,MedGemma 4B,chain-of-thought,false,air masak,Boiled water,true
910,10,MedGemma 4B,chain-of-thought,false,daun ketumbar,Cilantro/coriander leaves,false
910,10,MedGemma 4B,chain-of-thought,false,gula,Sugar,false
910,10,MedGemma 4B,chain-of-thought,false,ayam,Chicken,true
911,11,MedGemma 4B,chain-of-thought,false,susu cair,milk,false
911,11,MedGemma 4B,chain-of-thought,false,fresh milk,fresh milk,false
911,11,MedGemma 4B,chain-of-thought,false,air,water,false
911,11,MedGemma 4B,chain-of-thought,false,susu pekat,condensed milk,false
911,11,MedGemma 4B,chain-of-thought,false,air laici,water,false
911,11,MedGemma 4B,chain-of-thought,false,agar-agar,agar-agar powder,true
911,11,MedGemma 4B,chain-of-thought,false,buah naga,dragon fruit,false
911,11,MedGemma 4B,chain-of-thought,false,hirisan buah laici,sliced lychee fruit,true
912,12,MedGemma 4B,chain-of-thought,false,telur,eggs,true
912,12,MedGemma 4B,chain-of-thought,false,gula,sugar,true
912,12,MedGemma 4B,chain-of-thought,false,minyak masak,cooking oil,false
912,12,MedGemma 4B,chain-of-thought,false,fresh milk,fresh milk,true
912,12,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,true
912,12,MedGemma 4B,chain-of-thought,false,esen vanila,vanilla essence,true
912,12,MedGemma 4B,chain-of-thought,false,baking powder,baking powder,true
912,12,MedGemma 4B,chain-of-thought,false,garam,salt,false
912,12,MedGemma 4B,chain-of-thought,false,Chocolate Cheap,chocolate chips,true
912,12,MedGemma 4B,chain-of-thought,false,Chocolate hazelnut,chocolate hazelnut,true
912,12,MedGemma 4B,chain-of-thought,false,additional chocolate chip,additional chocolate chips,true
913,13,MedGemma 4B,chain-of-thought,false,bihun,Rice Vermicelli,true
913,13,MedGemma 4B,chain-of-thought,false,bawang merah,Red Onion,true
913,13,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,true
913,13,MedGemma 4B,chain-of-thought,false,ikan bilis,Dried Anchovies,true
913,13,MedGemma 4B,chain-of-thought,false,cili kisar,Chili Flakes,true
913,13,MedGemma 4B,chain-of-thought,false,seafood,Seafood,true
913,13,MedGemma 4B,chain-of-thought,false,fish cake,Fish Cake,true
913,13,MedGemma 4B,chain-of-thought,false,fish ball,Fish Balls,true
913,13,MedGemma 4B,chain-of-thought,false,air,Water,true
913,13,MedGemma 4B,chain-of-thought,false,sos tiram,Soy Sauce,true
913,13,MedGemma 4B,chain-of-thought,false,kicap manis,Sweet Soy Sauce,true
913,13,MedGemma 4B,chain-of-thought,false,sos tomato,Tomato Sauce,true
913,13,MedGemma 4B,chain-of-thought,false,sos cili,Chili Sauce,true
913,13,MedGemma 4B,chain-of-thought,false,petis udang,Shrimp Paste,true
913,13,MedGemma 4B,chain-of-thought,false,sos ikan,Fish Sauce,true
913,13,MedGemma 4B,chain-of-thought,false,garam,Salt,false
914,14,MedGemma 4B,chain-of-thought,false,2 cawan gula,2 cups sugar,true
914,14,MedGemma 4B,chain-of-thought,false,1 cawan whipping cream,1 cup whipping cream,true
914,14,MedGemma 4B,chain-of-thought,false,1 blok unsalted butter,1 block unsalted butter,true
914,14,MedGemma 4B,chain-of-thought,false,1 penutup esen vanila,1 bottle vanilla extract,true
914,14,MedGemma 4B,chain-of-thought,false,1 setengah sudu kecil garam,1.5 teaspoon salt,true
914,14,MedGemma 4B,chain-of-thought,false,500 gram spaget,500g spaghetti,true
915,15,MedGemma 4B,chain-of-thought,false,unsalted butter,Unsalted Butter,false
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,white egg,Egg White,true
915,15,MedGemma 4B,chain-of-thought,false,vanilla essence,Vanilla Essence,false
915,15,MedGemma 4B,chain-of-thought,false,salt,Salt,false
915,15,MedGemma 4B,chain-of-thought,false,corn flour,Corn Flour,true
915,15,MedGemma 4B,chain-of-thought,false,wheat flour,Wheat Flour,true
915,15,MedGemma 4B,chain-of-thought,false,wheat flour,Wheat Flour,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
915,15,MedGemma 4B,chain-of-thought,false,icing sugar,Icing Sugar,true
916,16,MedGemma 4B,chain-of-thought,false,tembikai,watermelon,true
916,16,MedGemma 4B,chain-of-thought,false,limau kasturi,lemon,true
916,16,MedGemma 4B,chain-of-thought,false,buah laici,lychee,true
916,16,MedGemma 4B,chain-of-thought,false,sangquit campuran rose laici,rose lychee syrup,true
916,16,MedGemma 4B,chain-of-thought,false,air sparkling,sparkling water,true
916,16,MedGemma 4B,chain-of-thought,false,nata dikoko,coconut cream,true
916,16,MedGemma 4B,chain-of-thought,false,daun pudina,mint leaves,true
916,16,MedGemma 4B,chain-of-thought,false,air biasa,plain water,true
916,16,MedGemma 4B,chain-of-thought,false,sunquick orange,Sunquick Orange,true
916,16,MedGemma 4B,chain-of-thought,false,sunquick,Sunquick,true
916,16,MedGemma 4B,chain-of-thought,false,ice,ice,true
917,17,MedGemma 4B,chain-of-thought,false,daging frozen,frozen meat,true
917,17,MedGemma 4B,chain-of-thought,false,bawang merah,red onion,true
917,17,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,true
917,17,MedGemma 4B,chain-of-thought,false,cili kisar,chili paste,true
917,17,MedGemma 4B,chain-of-thought,false,air,water,false
917,17,MedGemma 4B,chain-of-thought,false,sos tiram,soy sauce,true
917,17,MedGemma 4B,chain-of-thought,false,sos tomato,tomato sauce,true
917,17,MedGemma 4B,chain-of-thought,false,sos cili,chili sauce,true
917,17,MedGemma 4B,chain-of-thought,false,kicap manis,sweet soy sauce,true
917,17,MedGemma 4B,chain-of-thought,false,pati ayam,chicken powder,true
917,17,MedGemma 4B,chain-of-thought,false,macaroni,macaroni,true
917,17,MedGemma 4B,chain-of-thought,false,lada benggala,bell pepper,true
917,17,MedGemma 4B,chain-of-thought,false,bawang goreng,fried shallots,true
917,17,MedGemma 4B,chain-of-thought,false,daun sup,chopped green onions,true
917,17,MedGemma 4B,chain-of-thought,false,limau nipis,lime juice,true
918,18,MedGemma 4B,chain-of-thought,false,air,water,false
918,18,MedGemma 4B,chain-of-thought,false,air,water,false
918,18,MedGemma 4B,chain-of-thought,false,yis,yeast,true
918,18,MedGemma 4B,chain-of-thought,false,brown sugar,brown sugar,true
918,18,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,true
918,18,MedGemma 4B,chain-of-thought,false,air,water,false
918,18,MedGemma 4B,chain-of-thought,false,soda bicarbonate,baking soda,true
918,18,MedGemma 4B,chain-of-thought,false,garam,salt,false
918,18,MedGemma 4B,chain-of-thought,false,butter,butter,true
918,18,MedGemma 4B,chain-of-thought,false,sosej,sausage,true
918,18,MedGemma 4B,chain-of-thought,false,cheese cheddar,cheddar cheese,true
918,18,MedGemma 4B,chain-of-thought,false,cooking cream,cooking cream,true
919,19,MedGemma 4B,chain-of-thought,false,Bawang merah,Red onion,true
919,19,MedGemma 4B,chain-of-thought,false,Daun kucai,Cilantro/coriander leaves,true
920,20,MedGemma 4B,chain-of-thought,false,kacang tanah,peanuts,true
920,20,MedGemma 4B,chain-of-thought,false,bawang merah,red onion,false
920,20,MedGemma 4B,chain-of-thought,false,serai,lemongrass,true
920,20,MedGemma 4B,chain-of-thought,false,lengkuas,ginger,true
920,20,MedGemma 4B,chain-of-thought,false,halia,ginger,true
920,20,MedGemma 4B,chain-of-thought,false,buah keras,hard-boiled eggs,true
920,20,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,true
920,20,MedGemma 4B,chain-of-thought,false,udang kering,dried shrimp,true
920,20,MedGemma 4B,chain-of-thought,false,cili kisar,chili flakes,true
920,20,MedGemma 4B,chain-of-thought,false,gula melaka,palm sugar,true
920,20,MedGemma 4B,chain-of-thought,false,garam,salt,false
920,20,MedGemma 4B,chain-of-thought,false,serbuk perasa,seasoning powder,true
920,20,MedGemma 4B,chain-of-thought,false,pes asam jawa,sour plum sauce,true
921,21,MedGemma 4B,chain-of-thought,false,air,water,false
921,21,MedGemma 4B,chain-of-thought,false,air,water,false
921,21,MedGemma 4B,chain-of-thought,false,yeast,yeast,false
921,21,MedGemma 4B,chain-of-thought,false,brown sugar,brown sugar,false
921,21,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,false
921,21,MedGemma 4B,chain-of-thought,false,sudu air,water,false
921,21,MedGemma 4B,chain-of-thought,false,sudu air,water,false
921,21,MedGemma 4B,chain-of-thought,false,soda bicarbonat,baking soda,false
921,21,MedGemma 4B,chain-of-thought,false,sosej,sausage,false
921,21,MedGemma 4B,chain-of-thought,false,garam,salt,true
921,21,MedGemma 4B,chain-of-thought,false,butter,butter,false
921,21,MedGemma 4B,chain-of-thought,false,cheese cheddar,cheddar cheese,false
921,21,MedGemma 4B,chain-of-thought,false,cooking cream,cooking cream,false
922,22,MedGemma 4B,chain-of-thought,false,tauhu keras,hard tofu,true
922,22,MedGemma 4B,chain-of-thought,false,tepung beras,rice flour,false
922,22,MedGemma 4B,chain-of-thought,false,tepung bestari,cornstarch,false
922,22,MedGemma 4B,chain-of-thought,false,garam,salt,false
922,22,MedGemma 4B,chain-of-thought,false,air,water,false
922,22,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,false
922,22,MedGemma 4B,chain-of-thought,false,cili kisar,chili flakes,true
922,22,MedGemma 4B,chain-of-thought,false,sauce chilli thai,Thai chili sauce,false
922,22,MedGemma 4B,chain-of-thought,false,tepung jagung,cornflour,false
922,22,MedGemma 4B,chain-of-thought,false,gula melaka,palm sugar,false
922,22,MedGemma 4B,chain-of-thought,false,togay,toasted coconut flakes,false
922,22,MedGemma 4B,chain-of-thought,false,carrot,carrots,false
922,22,MedGemma 4B,chain-of-thought,false,tauhu,tofu,true
923,23,MedGemma 4B,chain-of-thought,false,udang,Shrimp,false
923,23,MedGemma 4B,chain-of-thought,false,garam,Salt,false
923,23,MedGemma 4B,chain-of-thought,false,kunyit,Turmeric,false
923,23,MedGemma 4B,chain-of-thought,false,lada besar,Large Onions,false
923,23,MedGemma 4B,chain-of-thought,false,cili padi,Chili Peppers,false
923,23,MedGemma 4B,chain-of-thought,false,bawang merah,Red Onions,false
923,23,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,false
923,23,MedGemma 4B,chain-of-thought,false,serai,Lemongrass,false
923,23,MedGemma 4B,chain-of-thought,false,kunyit,Turmeric,false
923,23,MedGemma 4B,chain-of-thought,false,santan,Coconut Milk,false
923,23,MedGemma 4B,chain-of-thought,false,daun lima,Betel Leaf,true
923,23,MedGemma 4B,chain-of-thought,false,parti ayam,Chicken Stock/Broth,true
923,23,MedGemma 4B,chain-of-thought,false,garam,Salt,false
923,23,MedGemma 4B,chain-of-thought,false,gula serbuk,Sugar Powder/Granulated Sugar,true
923,23,MedGemma 4B,chain-of-thought,false,perasa,Seasoning/Flavoring,true
923,23,MedGemma 4B,chain-of-thought,false,tempoyak,Tempoyak (Fermented Durian Paste),false
923,23,MedGemma 4B,chain-of-thought,false,petai,Petai (Stink Beans),false
924,24,MedGemma 4B,chain-of-thought,false,half cawan cooking cream,cooking cream,false
924,24,MedGemma 4B,chain-of-thought,false,dua cawan chocolate chips,chocolate chips,false
924,24,MedGemma 4B,chain-of-thought,false,satu kotak kecil whipping cream yang sejuk,whipping cream,false
925,25,MedGemma 4B,chain-of-thought,false,black pepper,Black Pepper,false
925,25,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,false
925,25,MedGemma 4B,chain-of-thought,false,ketumbar,Coriander Root,true
925,25,MedGemma 4B,chain-of-thought,false,bawang merah,Red Onion,false
925,25,MedGemma 4B,chain-of-thought,false,serai,Ginger,false
925,25,MedGemma 4B,chain-of-thought,false,air,Water,true
925,25,MedGemma 4B,chain-of-thought,false,sup bunjut,Fish Stock,true
925,25,MedGemma 4B,chain-of-thought,false,serbuk perasa,Seasoning Powder,true
925,25,MedGemma 4B,chain-of-thought,false,garam,Salt,true
925,25,MedGemma 4B,chain-of-thought,false,gula serbuk,Sugar Powder,true
925,25,MedGemma 4B,chain-of-thought,false,cili padi,Bird's Eye Chili,false
925,25,MedGemma 4B,chain-of-thought,false,ikan merah,Red Fish,false
925,25,MedGemma 4B,chain-of-thought,false,tomato,Tomato,false
925,25,MedGemma 4B,chain-of-thought,false,bawang ros,Shallots,false
925,25,MedGemma 4B,chain-of-thought,false,cili kering,Dried Chili Flakes,false
925,25,MedGemma 4B,chain-of-thought,false,daun sup,Sup Leaves,false
925,25,MedGemma 4B,chain-of-thought,false,limau,Lemon,false
926,26,MedGemma 4B,chain-of-thought,false,tepung gandum,flour,false
926,26,MedGemma 4B,chain-of-thought,false,garam,salt,false
926,26,MedGemma 4B,chain-of-thought,false,cinnamon,cinnamon,false
926,26,MedGemma 4B,chain-of-thought,false,baking powder,baking powder,false
926,26,MedGemma 4B,chain-of-thought,false,gula,sugar,false
926,26,MedGemma 4B,chain-of-thought,false,telur,egg,false
926,26,MedGemma 4B,chain-of-thought,false,esen vanila,vanilla extract,false
926,26,MedGemma 4B,chain-of-thought,false,fresh milk,fresh milk,false
926,26,MedGemma 4B,chain-of-thought,false,butter,butter,false
926,26,MedGemma 4B,chain-of-thought,false,apple,apple,true
926,26,MedGemma 4B,chain-of-thought,false,icing sugar,icing sugar,false
926,26,MedGemma 4B,chain-of-thought,false,air,water,false
927,27,MedGemma 4B,chain-of-thought,false,siakap,Codfish,false
927,27,MedGemma 4B,chain-of-thought,false,serai,Lemongrass,false
927,27,MedGemma 4B,chain-of-thought,false,halia,Ginger,false
927,27,MedGemma 4B,chain-of-thought,false,daun limau purut,Lime Leaves,false
927,27,MedGemma 4B,chain-of-thought,false,lengkuas,Galangal,false
927,27,MedGemma 4B,chain-of-thought,false,halia,Ginger,false
927,27,MedGemma 4B,chain-of-thought,false,akar ketumbar,Coriander Root,false
927,27,MedGemma 4B,chain-of-thought,false,bawang putih,Garlic,false
927,27,MedGemma 4B,chain-of-thought,false,cili padi,Bird's Eye Chili,false
927,27,MedGemma 4B,chain-of-thought,false,santan,Coconut Milk,false
927,27,MedGemma 4B,chain-of-thought,false,air,Water,false
927,27,MedGemma 4B,chain-of-thought,false,sos ikan,Fish Sauce,false
927,27,MedGemma 4B,chain-of-thought,false,garam,Salt,true
927,27,MedGemma 4B,chain-of-thought,false,gula serbuk,Sugar Powder,true
927,27,MedGemma 4B,chain-of-thought,false,perasa,Seasoning,true
927,27,MedGemma 4B,chain-of-thought,false,sos cili thai,Thai Chili Sauce,false
927,27,MedGemma 4B,chain-of-thought,false,limau nipis,Lime Juice,false
928,28,MedGemma 4B,chain-of-thought,false,kurma,dates,false
928,28,MedGemma 4B,chain-of-thought,false,dash lady,full cream milk,true
928,28,MedGemma 4B,chain-of-thought,false,santan,coconut milk,false
928,28,MedGemma 4B,chain-of-thought,false,chia seeds,chia seeds,false
928,28,MedGemma 4B,chain-of-thought,false,pisang,banana,false
928,28,MedGemma 4B,chain-of-thought,false,peanut butter,peanut butter,false
928,28,MedGemma 4B,chain-of-thought,false,coklat cip,chocolate chips,false
928,28,MedGemma 4B,chain-of-thought,false,madu,honey,false
928,28,MedGemma 4B,chain-of-thought,false,buah,fruit,false
928,28,MedGemma 4B,chain-of-thought,false,biskut,biscuits,false
928,28,MedGemma 4B,chain-of-thought,false,coklat hazelnut,hazelnut chocolate,false
928,28,MedGemma 4B,chain-of-thought,false,apple hijau,green apple,false
928,28,MedGemma 4B,chain-of-thought,false,cinnamon,cinnamon,false
928,28,MedGemma 4B,chain-of-thought,false,granola,granola,false
928,28,MedGemma 4B,chain-of-thought,false,blueberry,blueberry,false
928,28,MedGemma 4B,chain-of-thought,false,maple syrup,maple syrup,false
929,29,MedGemma 4B,chain-of-thought,false,ayam,chicken,false
929,29,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,false
929,29,MedGemma 4B,chain-of-thought,false,halia,ginger,false
929,29,MedGemma 4B,chain-of-thought,false,lengkuas,galangal,false
929,29,MedGemma 4B,chain-of-thought,false,kunyit,turmeric,true
929,29,MedGemma 4B,chain-of-thought,false,biji ketumbar,coriander seeds,false
929,29,MedGemma 4B,chain-of-thought,false,jintan putih,white peppercorns,false
929,29,MedGemma 4B,chain-of-thought,false,buah keras,hard-boiled eggs,false
929,29,MedGemma 4B,chain-of-thought,false,santan,coconut milk,false
929,29,MedGemma 4B,chain-of-thought,false,bunga lawang,flower buds,false
929,29,MedGemma 4B,chain-of-thought,false,pelaga,peppercorns,true
929,29,MedGemma 4B,chain-of-thought,false,serai,lemongrass,false
929,29,MedGemma 4B,chain-of-thought,false,daun salam,bay leaf,true
929,29,MedGemma 4B,chain-of-thought,false,daun kunyit,turmeric leaves,false
929,29,MedGemma 4B,chain-of-thought,false,bawang besar,onion,false
929,29,MedGemma 4B,chain-of-thought,false,cili kisar,chili paste,false
930,30,MedGemma 4B,chain-of-thought,false,Roti,Bread,false
930,30,MedGemma 4B,chain-of-thought,false,Aiskrim,Ice Cream,false
930,30,MedGemma 4B,chain-of-thought,false,Coklat,Chocolate,true
930,30,MedGemma 4B,chain-of-thought,false,Ice Kacang,Ice Kacang,true
931,31,MedGemma 4B,chain-of-thought,false,bawang putih,garlic,false
931,31,MedGemma 4B,chain-of-thought,false,cili padi,chili peppers,false
931,31,MedGemma 4B,chain-of-thought,false,butter,butter,false
931,31,MedGemma 4B,chain-of-thought,false,daun kari,curry leaves,false
931,31,MedGemma 4B,chain-of-thought,false,susu cair,milk,false
931,31,MedGemma 4B,chain-of-thought,false,cube pati ayam,chicken broth powder,false
931,31,MedGemma 4B,chain-of-thought,false,susu pekat manis,sweet condensed milk,false
931,31,MedGemma 4B,chain-of-thought,false,cheese,cheese,false
931,31,MedGemma 4B,chain-of-thought,false,roti mantou mini,mini mantou bread,true
932,32,MedGemma 4B,chain-of-thought,false,buah peach,peach,false
932,32,MedGemma 4B,chain-of-thought,false,gula,sugar,false
932,32,MedGemma 4B,chain-of-thought,false,cinnamon,cinnamon,false
932,32,MedGemma 4B,chain-of-thought,false,tepung gandum,wheat flour,false
932,32,MedGemma 4B,chain-of-thought,false,gula,sugar,false
932,32,MedGemma 4B,chain-of-thought,false,baking powder,baking powder,false
932,32,MedGemma 4B,chain-of-thought,false,garam,salt,false
932,32,MedGemma 4B,chain-of-thought,false,fresh milk,fresh milk,false
932,32,MedGemma 4B,chain-of-thought,false,telur,egg,false
932,32,MedGemma 4B,chain-of-thought,false,esen vanila,vanilla extract,false
932,32,MedGemma 4B,chain-of-thought,false,butter,butter,false
