video_id,model_name,technique_name,rag_enabled,pred_count,true_positives,false_positives,gt_count,json_valid,pred_total_kcal,gt_total_kcal
45,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,7,true,,562.7000122070312
45,Qwen 2.5 3B Instruct,structured-output,false,2,2,0,7,true,242.1,562.7000122070312
45,Qwen 2.5 3B Instruct,zero-shot,false,1,0,1,7,true,0.0,562.7000122070312
46,Gemma-SEA-LION v4 4B,chain-of-thought,false,0,0,0,18,true,,6272.900017738342
46,Gemma-SEA-LION v4 4B,few-shot,false,0,0,0,18,true,,6272.900017738342
46,Gemma-SEA-LION v4 4B,structured-output,false,0,0,0,18,true,,6272.900017738342
46,Gemma-SEA-LION v4 4B,zero-shot,false,0,0,0,18,true,,6272.900017738342
46,Llama 3.2 3B Instruct,chain-of-thought,false,6,6,0,18,true,,6272.900017738342
46,Llama 3.2 3B Instruct,few-shot,false,8,7,1,18,true,542.0,6272.900017738342
46,Llama 3.2 3B Instruct,structured-output,false,7,6,1,18,true,1232.4,6272.900017738342
46,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,18,true,,6272.900017738342
46,MedGemma 4B,chain-of-thought,false,15,12,3,18,true,,6272.900017738342
46,MedGemma 4B,few-shot,false,15,12,3,18,true,,6272.900017738342
46,MedGemma 4B,structured-output,false,16,14,2,18,true,,6272.900017738342
46,MedGemma 4B,zero-shot,false,17,14,3,18,true,,6272.900017738342
46,Phi-4-mini 3.8B Instruct,chain-of-thought,false,7,6,1,18,true,1801.8,6272.900017738342
46,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,18,true,,6272.900017738342
46,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,18,true,0.0,6272.900017738342
46,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,18,true,0.0,6272.900017738342
46,Qwen 2.5 3B Instruct,chain-of-thought,false,10,0,10,18,true,2597.6,6272.900017738342
46,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,18,true,,6272.900017738342
46,Qwen 2.5 3B Instruct,structured-output,false,9,0,9,18,true,793.2,6272.900017738342
46,Qwen 2.5 3B Instruct,zero-shot,false,10,0,10,18,true,679.5,6272.900017738342
47,Gemma-SEA-LION v4 4B,chain-of-thought,false,7,6,1,12,true,982.4,669.2000045776367
47,Gemma-SEA-LION v4 4B,few-shot,false,7,6,1,12,true,1675.0,669.2000045776367
47,Gemma-SEA-LION v4 4B,structured-output,false,3,2,1,12,true,347.0,669.2000045776367
47,Gemma-SEA-LION v4 4B,zero-shot,false,7,6,1,12,true,647.0,669.2000045776367
47,Llama 3.2 3B Instruct,chain-of-thought,false,5,0,5,12,true,1120.0,669.2000045776367
47,Llama 3.2 3B Instruct,few-shot,false,6,5,1,12,true,234.0,669.2000045776367
47,Llama 3.2 3B Instruct,structured-output,false,4,3,1,12,true,270.6,669.2000045776367
47,Llama 3.2 3B Instruct,zero-shot,false,6,2,4,12,true,250.8,669.2000045776367
47,MedGemma 4B,chain-of-thought,false,8,7,1,12,true,2500.0,669.2000045776367
47,MedGemma 4B,few-shot,false,7,5,2,12,true,248.0,669.2000045776367
47,MedGemma 4B,structured-output,false,3,2,1,12,true,490.0,669.2000045776367
47,MedGemma 4B,zero-shot,false,7,6,1,12,true,1680.0,669.2000045776367
47,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,12,true,0.0,669.2000045776367
47,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,12,false,,669.2000045776367
47,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,12,true,0.0,669.2000045776367
47,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,12,true,0.0,669.2000045776367
47,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,12,true,0.0,669.2000045776367
47,Qwen 2.5 3B Instruct,few-shot,false,7,5,2,12,true,459.0,669.2000045776367
47,Qwen 2.5 3B Instruct,structured-output,false,7,5,2,12,true,654.4,669.2000045776367
47,Qwen 2.5 3B Instruct,zero-shot,false,4,2,2,12,true,1084.0,669.2000045776367
48,Gemma-SEA-LION v4 4B,chain-of-thought,false,9,7,2,21,true,843.5,950.00000166893
48,Gemma-SEA-LION v4 4B,few-shot,false,13,10,3,21,true,1438.0,950.00000166893
48,Gemma-SEA-LION v4 4B,structured-output,false,7,4,3,21,true,630.0,950.00000166893
48,Gemma-SEA-LION v4 4B,zero-shot,false,9,7,2,21,true,695.0,950.00000166893
48,Llama 3.2 3B Instruct,chain-of-thought,false,0,0,0,21,true,,950.00000166893
48,Llama 3.2 3B Instruct,few-shot,false,11,9,2,21,true,341.0,950.00000166893
48,Llama 3.2 3B Instruct,structured-output,false,10,8,2,21,true,542.2,950.00000166893
48,Llama 3.2 3B Instruct,zero-shot,false,10,7,3,21,true,550.0,950.00000166893
48,MedGemma 4B,chain-of-thought,false,16,11,5,21,true,,950.00000166893
48,MedGemma 4B,few-shot,false,15,11,4,21,true,,950.00000166893
48,MedGemma 4B,structured-output,false,17,13,4,21,true,,950.00000166893
48,MedGemma 4B,zero-shot,false,17,13,4,21,true,,950.00000166893
48,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,21,true,0.0,950.00000166893
48,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,21,true,,950.00000166893
48,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,21,true,0.0,950.00000166893
48,Phi-4-mini 3.8B Instruct,zero-shot,false,9,7,2,21,true,282.0,950.00000166893
48,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,21,true,0.0,950.00000166893
48,Qwen 2.5 3B Instruct,few-shot,false,0,0,0,21,true,,950.00000166893
48,Qwen 2.5 3B Instruct,structured-output,false,10,6,4,21,true,619.4,950.00000166893
48,Qwen 2.5 3B Instruct,zero-shot,false,15,11,4,21,true,748.5,950.00000166893
49,Gemma-SEA-LION v4 4B,chain-of-thought,false,0,0,0,18,true,,932.0999994277954
49,Gemma-SEA-LION v4 4B,few-shot,false,11,10,1,18,true,675.0,932.0999994277954
49,Gemma-SEA-LION v4 4B,structured-output,false,0,0,0,18,true,,932.0999994277954
49,Gemma-SEA-LION v4 4B,zero-shot,false,0,0,0,18,true,,932.0999994277954
49,Llama 3.2 3B Instruct,chain-of-thought,false,3,2,1,18,true,,932.0999994277954
49,Llama 3.2 3B Instruct,few-shot,false,10,9,1,18,true,542.0,932.0999994277954
49,Llama 3.2 3B Instruct,structured-output,false,10,9,1,18,true,840.8,932.0999994277954
49,Llama 3.2 3B Instruct,zero-shot,false,18,1,17,18,true,,932.0999994277954
49,MedGemma 4B,chain-of-thought,false,14,14,0,18,true,620.0,932.0999994277954
49,MedGemma 4B,few-shot,false,13,13,0,18,true,745.0,932.0999994277954
49,MedGemma 4B,structured-output,false,16,15,1,18,true,,932.0999994277954
49,MedGemma 4B,zero-shot,false,13,13,0,18,true,620.0,932.0999994277954
49,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,18,true,0.0,932.0999994277954
49,Phi-4-mini 3.8B Instruct,few-shot,false,19,5,14,18,true,,932.0999994277954
49,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,18,true,0.0,932.0999994277954
49,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,18,true,0.0,932.0999994277954
49,Qwen 2.5 3B Instruct,chain-of-thought,false,1,0,1,18,true,0.0,932.0999994277954
49,Qwen 2.5 3B Instruct,few-shot,false,8,8,0,18,true,152.0,932.0999994277954
49,Qwen 2.5 3B Instruct,structured-output,false,7,7,0,18,true,1298.6,932.0999994277954
49,Qwen 2.5 3B Instruct,zero-shot,false,1,0,1,18,true,0.0,932.0999994277954
50,Gemma-SEA-LION v4 4B,chain-of-thought,false,6,4,2,15,true,537.8,1531.1000008583069
50,Gemma-SEA-LION v4 4B,few-shot,false,6,4,2,15,true,937.0,1531.1000008583069
50,Gemma-SEA-LION v4 4B,structured-output,false,6,5,1,15,true,1385.0,1531.1000008583069
50,Gemma-SEA-LION v4 4B,zero-shot,false,7,5,2,15,true,1765.0,1531.1000008583069
50,Llama 3.2 3B Instruct,chain-of-thought,false,6,0,6,15,true,65525.0,1531.1000008583069
50,Llama 3.2 3B Instruct,few-shot,false,6,3,3,15,true,234.0,1531.1000008583069
50,Llama 3.2 3B Instruct,structured-output,false,18,0,18,15,true,,1531.1000008583069
50,Llama 3.2 3B Instruct,zero-shot,false,0,0,0,15,true,,1531.1000008583069
50,MedGemma 4B,chain-of-thought,false,8,7,1,15,true,860.0,1531.1000008583069
50,MedGemma 4B,few-shot,false,3,2,1,15,true,840.0,1531.1000008583069
50,MedGemma 4B,structured-output,false,5,2,3,15,true,430.0,1531.1000008583069
50,MedGemma 4B,zero-shot,false,10,7,3,15,true,850.0,1531.1000008583069
50,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1,0,1,15,true,0.0,1531.1000008583069
50,Phi-4-mini 3.8B Instruct,few-shot,false,0,0,0,15,false,,1531.1000008583069
50,Phi-4-mini 3.8B Instruct,structured-output,false,1,0,1,15,true,0.0,1531.1000008583069
50,Phi-4-mini 3.8B Instruct,zero-shot,false,1,0,1,15,true,0.0,1531.1000008583069
50,Qwen 2.5 3B Instruct,chain-of-thought,false,0,0,0,15,true,,1531.1000008583069
50,Qwen 2.5 3B Instruct,few-shot,false,6,5,1,15,true,183.0,1531.1000008583069
50,Qwen 2.5 3B Instruct,structured-output,false,2,0,2,15,true,69.2,1531.1000008583069
50,Qwen 2.5 3B Instruct,zero-shot,false,5,2,3,15,true,185.0,1531.1000008583069
