experiment_id,video_id,model_name,technique_name,rag_enabled,gt_name_original,gt_name_en,pred_name_original,pred_name_en
849,49,MedGemma 4B,zero-shot,false,bawang putih,garlic,bawang putih,garlic
849,49,MedGemma 4B,zero-shot,false,jintan putih,cumin,jintan putih,white pepper
849,49,MedGemma 4B,zero-shot,false,chili sauce,chili sauce,chili sauce,chili sauce
850,50,MedGemma 4B,zero-shot,false,buah nenas,pineapple,buah nenas,Pineapple
850,50,MedGemma 4B,zero-shot,false,buah nenas,pineapple,buah nenas,Pineapple
850,50,MedGemma 4B,zero-shot,false,buah nenas,pineapple,buah nenas,Pineapple
850,50,MedGemma 4B,zero-shot,false,santan,coconut milk,santan,Coconut Milk
850,50,MedGemma 4B,zero-shot,false,santan,coconut milk,santan,Coconut Milk
850,50,MedGemma 4B,zero-shot,false,,,F&N strawberry,F&N Strawberry
850,50,MedGemma 4B,zero-shot,false,,,ketulan nenas,Pineapple Chunks
850,50,MedGemma 4B,zero-shot,false,santan,coconut milk,santan,Coconut Milk
850,50,MedGemma 4B,zero-shot,false,santan,coconut milk,santan,Coconut Milk
850,50,MedGemma 4B,zero-shot,false,,,F&N strawberry,F&N Strawberry
850,50,MedGemma 4B,zero-shot,false,limau kasturi,calamansi lime,limau kasturi,Lemon
850,50,MedGemma 4B,zero-shot,false,limau kasturi,calamansi lime,limau kasturi,Lemon
850,50,MedGemma 4B,zero-shot,false,asam boi,preserved plum,asam boy,Asam Boi
850,50,MedGemma 4B,zero-shot,false,F&N Ice Cream Soda,ice cream soda,F&N ice cream soda,F&N Ice Cream Soda
850,50,MedGemma 4B,zero-shot,false,limau kasturi,calamansi lime,limau kasturi,Lemon
850,50,MedGemma 4B,zero-shot,false,limau kasturi,calamansi lime,limau kasturi,Lemon
851,1,MedGemma 4B,few-shot,false,Ikan Tenggiri ,Mackerel,ikan tenggiri,sea bass
851,1,MedGemma 4B,few-shot,false,kunyit,Turmeric,kunyit,turmeric
851,1,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
851,1,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
851,1,MedGemma 4B,few-shot,false,Serai,Lemongrass,serai,ginger
851,1,MedGemma 4B,few-shot,false,Halia,Ginger,serai,ginger
851,1,MedGemma 4B,few-shot,false,,,bawang merah,red onion
851,1,MedGemma 4B,few-shot,false,,,bawang ros,shallots
851,1,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
851,1,MedGemma 4B,few-shot,false,Biji Sawi,Mustard Seed,biji sawi,chopped celery
851,1,MedGemma 4B,few-shot,false,Halia,Ginger,halia,ginger
851,1,MedGemma 4B,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili pepper
851,1,MedGemma 4B,few-shot,false,Air ,Water ,air,water
851,1,MedGemma 4B,few-shot,false,,,cuka makan,white vinegar
851,1,MedGemma 4B,few-shot,false,Gula ,Sugar,gula,sugar
851,1,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
851,1,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
851,1,MedGemma 4B,few-shot,false,Serbuk Perasa ,Seasoning Powder,serbuk perasa,seasoning powder
852,2,MedGemma 4B,few-shot,false,Air Suam,Warm Water,air suam,warm water
852,2,MedGemma 4B,few-shot,false,Susu Pekat,Condensed Milk,susu pekat,condensed milk
852,2,MedGemma 4B,few-shot,false,Susu Pekat,Condensed Milk,susu pekat,condensed milk
852,2,MedGemma 4B,few-shot,false,Yeast,Yeast,yis,yeast
852,2,MedGemma 4B,few-shot,false,Telur,Egg,telur,egg
852,2,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
852,2,MedGemma 4B,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
852,2,MedGemma 4B,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
852,2,MedGemma 4B,few-shot,false,Tepung Gandum,Wheat Flour,tepung gandum,wheat flour
852,2,MedGemma 4B,few-shot,false,,,marjerin,butter
853,3,MedGemma 4B,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili pepper
853,3,MedGemma 4B,few-shot,false,Lada Besar,Large Chilli,lada besar,large chili pepper
853,3,MedGemma 4B,few-shot,false,Bawang Merah,Red Onion,bawang merah,red onion
853,3,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
853,3,MedGemma 4B,few-shot,false,Akar Ketumbar,Coriander Root,akar ketumbar,coriander root
853,3,MedGemma 4B,few-shot,false,Serai,Lemongrass,serai,lemongrass
853,3,MedGemma 4B,few-shot,false,Serai,Lemongrass,serai,lemongrass
853,3,MedGemma 4B,few-shot,false,Daun Limau Purut,Kaffir Lime Leaf,daun limau purut,lime leaves
853,3,MedGemma 4B,few-shot,false,Sos Tiram,Oyster Sauce,sos tiram,fish sauce
853,3,MedGemma 4B,few-shot,false,Sos Ikan,Fish Sauce,sos tiram,fish sauce
853,3,MedGemma 4B,few-shot,false,,,sos cili Siam,Siam chili sauce
853,3,MedGemma 4B,few-shot,false,Sos Ikan,Fish Sauce,sos ikan,fish sauce
853,3,MedGemma 4B,few-shot,false,,,limau nipis,lime juice
854,4,MedGemma 4B,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung bestari,Bestari flour
854,4,MedGemma 4B,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung bestari,Bestari flour
854,4,MedGemma 4B,few-shot,false,Air,Water,air,water
854,4,MedGemma 4B,few-shot,false,Isi Ayam,Chicken Fillet,isi ayam,chicken filling
854,4,MedGemma 4B,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung bestari,Bestari flour
854,4,MedGemma 4B,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung bestari,Bestari flour
854,4,MedGemma 4B,few-shot,false,Serbuk Paprika,Paprika Powder,serbuk paprika,paprika powder
854,4,MedGemma 4B,few-shot,false,,,serbuk cili ksturi,Korean chili powder
854,4,MedGemma 4B,few-shot,false,,,serpihan cili,chili flakes
854,4,MedGemma 4B,few-shot,false,Garlic Powder,Garlic Powder,serbuk bawang putih,garlic powder
854,4,MedGemma 4B,few-shot,false,Brown Sugar,Brown Sugar,gula perang,brown sugar
854,4,MedGemma 4B,few-shot,false,,,minyak goreng ayam,chicken oil
854,4,MedGemma 4B,few-shot,false,,,sos barbeku,barbecue sauce
854,4,MedGemma 4B,few-shot,false,Madu,Honey,madu,honey
854,4,MedGemma 4B,few-shot,false,Honey,Honey,madu,honey
854,4,MedGemma 4B,few-shot,false,,,yogurt segar,fresh yogurt
854,4,MedGemma 4B,few-shot,false,Cupi Mayo,Kewpie Mayonnaise,mayonis kewpie,Kewpie mayonnaise
854,4,MedGemma 4B,few-shot,false,Lemon,Lemon,lemon,lemon
855,5,MedGemma 4B,few-shot,false,Ayam,Chicken,ayam,chicken
855,5,MedGemma 4B,few-shot,false,Sos Ikan,Fish Sauce,sos ikan,fish sauce
855,5,MedGemma 4B,few-shot,false,Black Pepper,Black Pepper,lada hitam,black pepper
855,5,MedGemma 4B,few-shot,false,Gula,Sugar,gula,sugar
855,5,MedGemma 4B,few-shot,false,Tepung Bestari,Seasoned Flour Mix,tepung Bestari,Bestari flour
855,5,MedGemma 4B,few-shot,false,Tepung Beras,Rice Flour,tepung beras,rice flour
855,5,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
855,5,MedGemma 4B,few-shot,false,Serbuk Perasa,Seasoning Powder,serbuk perasa,seasoning powder
855,5,MedGemma 4B,few-shot,false,Air,Water,air,water
855,5,MedGemma 4B,few-shot,false,,,biji bijan,bean sprouts
855,5,MedGemma 4B,few-shot,false,,,cili kering,dried chili
855,5,MedGemma 4B,few-shot,false,Daun Limau Purut,Kaffir Lime Leaf,daun limau purut,lime leaves
855,5,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
856,6,MedGemma 4B,few-shot,false,,,tempe,tofu
856,6,MedGemma 4B,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili pepper
856,6,MedGemma 4B,few-shot,false,Lada Merah Besar,Large Red Chilli,lada merah besar,red chili pepper
856,6,MedGemma 4B,few-shot,false,Tomato,Tomato,tomato,tomato
856,6,MedGemma 4B,few-shot,false,Bawang Merah,Red Onion,bawang merah,red onion
856,6,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
856,6,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
856,6,MedGemma 4B,few-shot,false,Gula,Sugar,gula,sugar
856,6,MedGemma 4B,few-shot,false,,,perasa,seasoning
856,6,MedGemma 4B,few-shot,false,,,wira hari ini,wire
856,6,MedGemma 4B,few-shot,false,Limau Kasturi,Calamansi Lime,limau kasturi,lemon
857,7,MedGemma 4B,few-shot,false,,,talam aluminium,aluminum foil
857,7,MedGemma 4B,few-shot,false,,,gula-gula kapas,marshmallows
857,7,MedGemma 4B,few-shot,false,Biskut,Biscuit,biskut,cookies
857,7,MedGemma 4B,few-shot,false,,,coklat,chocolate
858,8,MedGemma 4B,few-shot,false,Serai,Lemongrass,serai,galangal
858,8,MedGemma 4B,few-shot,false,Lengkuas,Galangal,serai,galangal
858,8,MedGemma 4B,few-shot,false,Lengkuas,Galangal,lengkuas,ginger
858,8,MedGemma 4B,few-shot,false,Halia,Ginger,lengkuas,ginger
858,8,MedGemma 4B,few-shot,false,Serbuk Kari,Curry Powder,serbuk kari,turmeric powder
858,8,MedGemma 4B,few-shot,false,Serbuk Kunyit,Turmeric Powder,serbuk kari,turmeric powder
858,8,MedGemma 4B,few-shot,false,Serbuk Cili,Chilli Powder,serbuk cili,chili powder
858,8,MedGemma 4B,few-shot,false,Serbuk Ketumbar,Coriander Powder,serbuk ketumbar,turmeric powder
858,8,MedGemma 4B,few-shot,false,Serbuk Kunyit,Turmeric Powder,serbuk ketumbar,turmeric powder
858,8,MedGemma 4B,few-shot,false,Serbuk Jintan Manis,Fennel Powder,serbuk jintan manis,sweet fennel powder
858,8,MedGemma 4B,few-shot,false,Serbuk Jintan Manis,Fennel Powder,serbuk jintan putih,fennel powder
858,8,MedGemma 4B,few-shot,false,Serbuk Jintan Putih,Cumin Powder,serbuk jintan putih,fennel powder
858,8,MedGemma 4B,few-shot,false,Serbuk Kunyit,Turmeric Powder,serbuk kunyit,turmeric powder
858,8,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
858,8,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
858,8,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
858,8,MedGemma 4B,few-shot,false,Lengkuas,Galangal,lengkuas,ginger
858,8,MedGemma 4B,few-shot,false,Halia,Ginger,lengkuas,ginger
858,8,MedGemma 4B,few-shot,false,Daun Kari,Curry Leaves,daun kari,curry leaves
858,8,MedGemma 4B,few-shot,false,,,beras basmati,basmati rice
858,8,MedGemma 4B,few-shot,false,,,bawang besar,large onion
858,8,MedGemma 4B,few-shot,false,Halia,Ginger,halia,garlic
858,8,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,halia,garlic
858,8,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
859,9,MedGemma 4B,few-shot,false,Pisang,Banana,pisang,banana
859,9,MedGemma 4B,few-shot,false,Pisang,Banana,pisang,banana
859,9,MedGemma 4B,few-shot,false,Gula Melaka,Palm Sugar,gula Melaka,palm sugar
859,9,MedGemma 4B,few-shot,false,Sagu,Sago,sagu,cornstarch
859,9,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
859,9,MedGemma 4B,few-shot,false,Susu Cair,Evaporated Milk,susu cair,milk
860,10,MedGemma 4B,few-shot,false,Lada Benggala,Bell Pepper,lada benggala,chili pepper
860,10,MedGemma 4B,few-shot,false,Bawang Merah,Red Onion,bawang merah,red onion
860,10,MedGemma 4B,few-shot,false,Bawang Putih,Garlic,bawang putih,garlic
860,10,MedGemma 4B,few-shot,false,Cili Padi,Bird's Eye Chilli,cili padi,chili pepper
860,10,MedGemma 4B,few-shot,false,Minyak Masak,Cooking Oil,minyak masak,cooking oil
860,10,MedGemma 4B,few-shot,false,Minyak Masak,Cooking Oil,minyak masak,cooking oil
860,10,MedGemma 4B,few-shot,false,Lemon,Lemon,limau,lemon
860,10,MedGemma 4B,few-shot,false,Oregano,Oregano,oregano,oregano
860,10,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
860,10,MedGemma 4B,few-shot,false,Garam,Salt,garam,salt
860,10,MedGemma 4B,few-shot,false,Butter,Butter,mentega,butter
860,10,MedGemma 4B,few-shot,false,Daun Ketumbar,Coriander Leaves,daun ketumbar,coriander leaves
860,10,MedGemma 4B,few-shot,false,Gula,Sugar,gula,sugar
861,11,MedGemma 4B,few-shot,false,susu cair,Evaporated Milk,susu cair,milk
861,11,MedGemma 4B,few-shot,false,fresh milk,Fresh Milk,fresh milk,fresh milk
861,11,MedGemma 4B,few-shot,false,air,Water,air,water
861,11,MedGemma 4B,few-shot,false,susu pekat,Sweetened Condensed Milk ,susu pekat,condensed milk
861,11,MedGemma 4B,few-shot,false,,,agar-agar,agar-agar powder
861,11,MedGemma 4B,few-shot,false,buah naga,Dragon Fruit ,buah naga,dragon fruit
861,11,MedGemma 4B,few-shot,false,air laici,Lychee water,air laici,coconut water
862,12,MedGemma 4B,few-shot,false,,,telur,egg
862,12,MedGemma 4B,few-shot,false,,,gula,sugar
862,12,MedGemma 4B,few-shot,false,minyak masak,cooking oil,minyak masak,cooking oil
862,12,MedGemma 4B,few-shot,false,,,fresh milk,fresh milk
862,12,MedGemma 4B,few-shot,false,,,tepung gandum,wheat flour
862,12,MedGemma 4B,few-shot,false,,,esen vanila,vanilla essence
862,12,MedGemma 4B,few-shot,false,,,baking powder,baking powder
862,12,MedGemma 4B,few-shot,false,garam,salt,garam,salt
862,12,MedGemma 4B,few-shot,false,,,chocolate cheap,chocolate chips
863,13,MedGemma 4B,few-shot,false,,,bihun,rice noodles
863,13,MedGemma 4B,few-shot,false,,,bawang merah,red onion
863,13,MedGemma 4B,few-shot,false,,,bawang putih,garlic
863,13,MedGemma 4B,few-shot,false,,,ikan bilis,dried anchovies
863,13,MedGemma 4B,few-shot,false,,,cili kisar,chili flakes
863,13,MedGemma 4B,few-shot,false,,,petis udang,shrimp paste
863,13,MedGemma 4B,few-shot,false,,,sos tiram,soy sauce
863,13,MedGemma 4B,few-shot,false,,,kicap manis,sweet soy sauce
863,13,MedGemma 4B,few-shot,false,,,sos tomato,tomato sauce
863,13,MedGemma 4B,few-shot,false,,,sos cili,chili sauce
863,13,MedGemma 4B,few-shot,false,,,petis udang,shrimp paste
863,13,MedGemma 4B,few-shot,false,,,sos ikan,fish sauce
863,13,MedGemma 4B,few-shot,false,garam,salt,garam,salt
863,13,MedGemma 4B,few-shot,false,,,sayur sawi,spinach
863,13,MedGemma 4B,few-shot,false,,,lada besar,large leaves
864,14,MedGemma 4B,few-shot,false,,,gula,sugar
864,14,MedGemma 4B,few-shot,false,,,whipping cream,whipping cream
864,14,MedGemma 4B,few-shot,false,,,unsalted butter,unsalted butter
864,14,MedGemma 4B,few-shot,false,,,esen vanila,vanilla extract
864,14,MedGemma 4B,few-shot,false,garam,salt,garam,salt
864,14,MedGemma 4B,few-shot,false,,,spaget,spaghetti
864,14,MedGemma 4B,few-shot,false,,,cornflakes,corn flakes
865,15,MedGemma 4B,few-shot,false,unsalted butter,unsalted butter,unsalted butter,unsalted butter
865,15,MedGemma 4B,few-shot,false,,,icing sugar,icing sugar
865,15,MedGemma 4B,few-shot,false,,,white egg,egg white
865,15,MedGemma 4B,few-shot,false,esen vanila,vanilla essence,vanilla essence,vanilla extract
865,15,MedGemma 4B,few-shot,false,garam,salt,salt,salt
865,15,MedGemma 4B,few-shot,false,,,corn flour,cornstarch
865,15,MedGemma 4B,few-shot,false,,,wheat flour,all-purpose flour
865,15,MedGemma 4B,few-shot,false,,,wheat flour,all-purpose flour
865,15,MedGemma 4B,few-shot,false,,,icing nozzle,piping tip
865,15,MedGemma 4B,few-shot,false,,,colourful rice,colorful sprinkles
866,16,MedGemma 4B,few-shot,false,,,tembikai,watermelon
866,16,MedGemma 4B,few-shot,false,,,limau kasturi,lemon
866,16,MedGemma 4B,few-shot,false,,,buah laici,rose lychee
866,16,MedGemma 4B,few-shot,false,,,sangquit campuran rose laici,rose lychee syrup
866,16,MedGemma 4B,few-shot,false,,,air sparkling,sparkling water
866,16,MedGemma 4B,few-shot,false,,,daun pudina,mint leaves
866,16,MedGemma 4B,few-shot,false,,,sunquick orange,Sunquick Orange
866,16,MedGemma 4B,few-shot,false,,,sunquick,Sunquick
867,17,MedGemma 4B,few-shot,false,,,daging frozen,frozen meat
867,17,MedGemma 4B,few-shot,false,,,bawang merah,red onion
867,17,MedGemma 4B,few-shot,false,,,bawang putih,garlic
867,17,MedGemma 4B,few-shot,false,,,cili kisar,chili paste
867,17,MedGemma 4B,few-shot,false,,,garam,salt
867,17,MedGemma 4B,few-shot,false,,,macaroni,macaroni
867,17,MedGemma 4B,few-shot,false,,,sos tiram,soy sauce
867,17,MedGemma 4B,few-shot,false,,,sos tomato,tomato sauce
867,17,MedGemma 4B,few-shot,false,,,sos cili,chili sauce
867,17,MedGemma 4B,few-shot,false,,,kicap manis,sweet soy sauce
867,17,MedGemma 4B,few-shot,false,,,pati ayam,chicken broth cube
867,17,MedGemma 4B,few-shot,false,,,lada benggala,chili flakes
867,17,MedGemma 4B,few-shot,false,,,daun sup,chopped green onions
867,17,MedGemma 4B,few-shot,false,,,limau nipis,lime juice
868,18,MedGemma 4B,few-shot,false,air,water,air,water
868,18,MedGemma 4B,few-shot,false,air,water,air,water
868,18,MedGemma 4B,few-shot,false,,,yis,yeast
868,18,MedGemma 4B,few-shot,false,,,brown sugar,brown sugar
868,18,MedGemma 4B,few-shot,false,,,tepung gandum,wheat flour
868,18,MedGemma 4B,few-shot,false,garam,salt,garam,salt
868,18,MedGemma 4B,few-shot,false,,,soda bicarbonate,baking soda
868,18,MedGemma 4B,few-shot,false,,,butter,butter
869,19,MedGemma 4B,few-shot,false,,,bawang merah,red onion
869,19,MedGemma 4B,few-shot,false,,,daun kucai,mint leaves
869,19,MedGemma 4B,few-shot,false,,,lada besar,large chili
869,19,MedGemma 4B,few-shot,false,,,crab stick,crab stick
869,19,MedGemma 4B,few-shot,false,tepung gandum,wheat flour,tepung gandum,wheat flour
869,19,MedGemma 4B,few-shot,false,,,pati ayam,chicken powder
869,19,MedGemma 4B,few-shot,false,,,ikan bilis,dried anchovies
869,19,MedGemma 4B,few-shot,false,garam biasa,salt,garam,salt
869,19,MedGemma 4B,few-shot,false,,,F&N Club Soda Water,F&N Club Soda Water
869,19,MedGemma 4B,few-shot,false,,,F&N Ice Cream Soda,F&N Ice Cream Soda
869,19,MedGemma 4B,few-shot,false,,,selasih,pandan leaves
869,19,MedGemma 4B,few-shot,false,,,susu pekat,condensed milk
870,20,MedGemma 4B,few-shot,false,,,kacang tanah,peanuts
870,20,MedGemma 4B,few-shot,false,bawang merah,red onions,bawang merah,red onion
870,20,MedGemma 4B,few-shot,false,,,serai,ginger
870,20,MedGemma 4B,few-shot,false,,,lengkuas,galangal
870,20,MedGemma 4B,few-shot,false,,,halia,galangal
870,20,MedGemma 4B,few-shot,false,,,buah keras,hard-boiled eggs
870,20,MedGemma 4B,few-shot,false,,,bawang putih,garlic
870,20,MedGemma 4B,few-shot,false,,,udang kering,dried shrimp
870,20,MedGemma 4B,few-shot,false,,,cili kisar,chili flakes
870,20,MedGemma 4B,few-shot,false,,,gula melaka,palm sugar
870,20,MedGemma 4B,few-shot,false,garam,salt,garam,salt
870,20,MedGemma 4B,few-shot,false,,,pes asam jawa,sour plum sauce
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,air,Water,air,water
871,21,MedGemma 4B,few-shot,false,yeast,Yeast,yeast,yeast
871,21,MedGemma 4B,few-shot,false,brown sugar,Brown sugar,brown sugar,brown sugar
871,21,MedGemma 4B,few-shot,false,tepung gandum,Wheat flour,tepung gandum,wheat flour
871,21,MedGemma 4B,few-shot,false,,,garam,salt
871,21,MedGemma 4B,few-shot,false,soda bicarbonat,Sodium bicarbonate,soda bicarbonat,baking soda
871,21,MedGemma 4B,few-shot,false,sosej,Sausage,sosej,sausage
871,21,MedGemma 4B,few-shot,false,butter,Butter,butter,butter
872,22,MedGemma 4B,few-shot,false,tahu keras,Firm tofu,tauhu keras,firm tofu
872,22,MedGemma 4B,few-shot,false,tepung beras,Rice flour,tepung beras,rice flour
872,22,MedGemma 4B,few-shot,false,tepung bestari,Bestari crispy fried chicken flour,tepung bestari,cornstarch
872,22,MedGemma 4B,few-shot,false,tepung jagung,Cornstarch,tepung bestari,cornstarch
872,22,MedGemma 4B,few-shot,false,garam,Salt,garam,salt
872,22,MedGemma 4B,few-shot,false,,,cili kisar,chili flakes
872,22,MedGemma 4B,few-shot,false,sauce chilli thai,Thai sweet chili sauce,sauce chilli thai,Thai chili sauce
872,22,MedGemma 4B,few-shot,false,tepung jagung,Cornstarch,tepung jagung,cornflour
872,22,MedGemma 4B,few-shot,false,air,Water,air,water
872,22,MedGemma 4B,few-shot,false,air,Water,air,water
872,22,MedGemma 4B,few-shot,false,bawang putih,Garlic,bawang putih,garlic
872,22,MedGemma 4B,few-shot,false,gula melaka,Palm sugar,gula melaka,palm sugar
872,22,MedGemma 4B,few-shot,false,togay,Bean sprouts,togay,soy sauce
873,23,MedGemma 4B,few-shot,false,udang,Prawns,udang,prawns
873,23,MedGemma 4B,few-shot,false,garam,Salt,garam,salt
873,23,MedGemma 4B,few-shot,false,kunyit,Turmeric,kunyit,turmeric
873,23,MedGemma 4B,few-shot,false,lada besar,Large chilies,lada besar,large red chilies
873,23,MedGemma 4B,few-shot,false,cili padi,Bird's eye chilies,cili padi,chili peppers
873,23,MedGemma 4B,few-shot,false,bawang merah,Red onion / Shallot,bawang merah,red onion
873,23,MedGemma 4B,few-shot,false,bawang putih,Garlic,bawang putih,garlic
873,23,MedGemma 4B,few-shot,false,serai,Lemongrass,serai,lemongrass
873,23,MedGemma 4B,few-shot,false,santan,Coconut milk,santan,coconut milk
873,23,MedGemma 4B,few-shot,false,,,daun lima,lime leaves
873,23,MedGemma 4B,few-shot,false,,,ayam,chicken
873,23,MedGemma 4B,few-shot,false,petai,Bitter beans,petai,stink bugs
873,23,MedGemma 4B,few-shot,false,tempoyak,Fermented durian paste,tempoyak,fermented shrimp paste
873,23,MedGemma 4B,few-shot,false,air,Water,air,water
873,23,MedGemma 4B,few-shot,false,garam,Salt,garam,salt
874,24,MedGemma 4B,few-shot,false,cooking cream,Cooking cream,cooking cream,heavy cream
874,24,MedGemma 4B,few-shot,false,chocolate chips,Chocolate chips,chocolate chips,chocolate chips
874,24,MedGemma 4B,few-shot,false,whipping cream,Whipping cream,whipping cream,whipped cream
875,25,MedGemma 4B,few-shot,false,black pepper,Black pepper,black pepper,black pepper
875,25,MedGemma 4B,few-shot,false,bawang putih,Garlic,bawang putih,garlic
875,25,MedGemma 4B,few-shot,false,akar ketumbar,Coriander roots,akar ketumbar,coriander root
875,25,MedGemma 4B,few-shot,false,bawang merah,Red onion / Shallot,bawang merah,red onion
875,25,MedGemma 4B,few-shot,false,serai,Lemongrass,serai,ginger
875,25,MedGemma 4B,few-shot,false,,,air,water
875,25,MedGemma 4B,few-shot,false,sup bunjut ikan,Fish soup spice pouch,sup bunjut ikan,fish stock
875,25,MedGemma 4B,few-shot,false,,,serbuk perasa,seasoning powder
875,25,MedGemma 4B,few-shot,false,,,garam,salt
875,25,MedGemma 4B,few-shot,false,,,gula serbuk,sugar powder
875,25,MedGemma 4B,few-shot,false,cili padi,Bird's eye chilies,cili padi,chili pepper
875,25,MedGemma 4B,few-shot,false,ikan merah,Red snapper,ikan merah,red snapper
875,25,MedGemma 4B,few-shot,false,ikan merah,Red snapper,ikan merah,red snapper
875,25,MedGemma 4B,few-shot,false,tomato,Tomato,tomato,tomato
876,26,MedGemma 4B,few-shot,false,tepung gandum,Wheat flour,tepung gandum,wheat flour
876,26,MedGemma 4B,few-shot,false,garam,Salt,garam,salt
876,26,MedGemma 4B,few-shot,false,cinnamon,Cinnamon powder,cinnamon,cinnamon
876,26,MedGemma 4B,few-shot,false,baking powder,Baking powder,baking powder,baking powder
876,26,MedGemma 4B,few-shot,false,gula,Sugar,gula,sugar
876,26,MedGemma 4B,few-shot,false,telur,Egg,telur,egg
876,26,MedGemma 4B,few-shot,false,esen vanila,Vanilla essence,esen vanila,vanilla extract
876,26,MedGemma 4B,few-shot,false,fresh milk,Fresh milk,fresh milk,fresh milk
876,26,MedGemma 4B,few-shot,false,butter,Butter,butter,butter
876,26,MedGemma 4B,few-shot,false,,,apple,apple
876,26,MedGemma 4B,few-shot,false,icing sugar,Icing sugar,icing sugar,icing sugar
877,27,MedGemma 4B,few-shot,false,siakap,Barramundi,siakap,sea bass
877,27,MedGemma 4B,few-shot,false,serai,Lemongrass,serai,lemongrass
877,27,MedGemma 4B,few-shot,false,serai,Lemongrass,serai,lemongrass
877,27,MedGemma 4B,few-shot,false,halia,Ginger,halia,ginger
877,27,MedGemma 4B,few-shot,false,halia,Ginger,halia,ginger
877,27,MedGemma 4B,few-shot,false,daun limau purut,Kaffir lime leaves,daun limau purut,lime leaves
877,27,MedGemma 4B,few-shot,false,lengkuas,Galangal,lengkuas,galangal
877,27,MedGemma 4B,few-shot,false,Akar ketumbar,Coriander roots,akar ketumbar,turmeric root
877,27,MedGemma 4B,few-shot,false,bawang putih,Garlic,bawang putih,garlic
877,27,MedGemma 4B,few-shot,false,cili padi,Bird's eye chilies,cili padi,chili peppers
877,27,MedGemma 4B,few-shot,false,santan,Coconut milk,santan,coconut milk
877,27,MedGemma 4B,few-shot,false,air,Water,air,water
877,27,MedGemma 4B,few-shot,false,sos ikan,Fish sauce,sos ikan,fish sauce
877,27,MedGemma 4B,few-shot,false,,,garam,salt
877,27,MedGemma 4B,few-shot,false,,,gula serbuk perasa,sugar powder
877,27,MedGemma 4B,few-shot,false,sos cili thai,Thai sweet chili sauce,sos cili thai,Thai chili sauce
877,27,MedGemma 4B,few-shot,false,limau nipis,Key lime,limau nipis,lime juice
878,28,MedGemma 4B,few-shot,false,kurma,Dates,kurma,dates
878,28,MedGemma 4B,few-shot,false,kurma,Dates,kurma,dates
878,28,MedGemma 4B,few-shot,false,,,dash lady,full cream milk
878,28,MedGemma 4B,few-shot,false,santan,Coconut milk,santan,coconut milk
878,28,MedGemma 4B,few-shot,false,chia seeds,Chia seeds,chia seeds,chia seeds
878,28,MedGemma 4B,few-shot,false,pisang,Banana,pisang,banana
878,28,MedGemma 4B,few-shot,false,peanut butter,Peanut butter,peanut butter,peanut butter
878,28,MedGemma 4B,few-shot,false,coklat cip,Chocolate chips,coklat cip,chocolate chips
878,28,MedGemma 4B,few-shot,false,madu,Honey,madu,honey
878,28,MedGemma 4B,few-shot,false,buah,Fruits,buah,fruit
878,28,MedGemma 4B,few-shot,false,biskut,Biscuits / Cookies,biskut,cookies
878,28,MedGemma 4B,few-shot,false,coklat hazelnut,Hazelnut chocolate spread,coklat hazelnut,hazelnut chocolate
878,28,MedGemma 4B,few-shot,false,apple hijau,Green apple,apple hijau,green apple
878,28,MedGemma 4B,few-shot,false,cinnamon,Cinnamon powder,cinnamon,cinnamon
878,28,MedGemma 4B,few-shot,false,granola,Granola,granola,granola
878,28,MedGemma 4B,few-shot,false,blueberry,Blueberries,blueberry,blueberry
