experiment_id,video_id,model_name,technique_name,rag_enabled,gt_total_energy_kcal,gt_total_protein_g,gt_total_fat_g,gt_total_carbohydrate_g,pred_total_energy_kcal,pred_total_protein_g,pred_total_fat_g,pred_total_carbohydrate_g
568,18,Qwen 2.5 3B Instruct,structured-output,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,256.0,2.8,0.1,159.6
569,19,Qwen 2.5 3B Instruct,structured-output,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,,,,
570,20,Qwen 2.5 3B Instruct,structured-output,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,,,,
571,21,Qwen 2.5 3B Instruct,structured-output,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,46.5,2.4,0.3,21.8
572,22,Qwen 2.5 3B Instruct,structured-output,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,,,,
573,23,Qwen 2.5 3B Instruct,structured-output,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
574,24,Qwen 2.5 3B Instruct,structured-output,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,154.3,3.4,17.2,17.0
575,25,Qwen 2.5 3B Instruct,structured-output,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,489.4,34.7,14.2,24.9
576,26,Qwen 2.5 3B Instruct,structured-output,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,469.2,19.1,11.7,126.4
577,27,Qwen 2.5 3B Instruct,structured-output,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,476.3,38.3,21.8,34.7
578,28,Qwen 2.5 3B Instruct,structured-output,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,529.7,6.0,36.8,37.9
579,29,Qwen 2.5 3B Instruct,structured-output,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,523.7,17.9,18.6,35.5
580,30,Qwen 2.5 3B Instruct,structured-output,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,180.1,8.5,9.5,66.6
581,31,Qwen 2.5 3B Instruct,structured-output,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,526.9,17.9,32.7,29.9
582,32,Qwen 2.5 3B Instruct,structured-output,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,261.4,24.8,35.6,41.4
583,33,Qwen 2.5 3B Instruct,structured-output,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,135.5,8.9,4.6,13.5
584,34,Qwen 2.5 3B Instruct,structured-output,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
585,35,Qwen 2.5 3B Instruct,structured-output,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,892.3,17.3,67.7,198.4
586,36,Qwen 2.5 3B Instruct,structured-output,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,234.8,3.9,0.9,42.3
587,37,Qwen 2.5 3B Instruct,structured-output,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,923.5,47.9,19.9,153.0
588,38,Qwen 2.5 3B Instruct,structured-output,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,697.3,84.4,27.4,36.9
589,39,Qwen 2.5 3B Instruct,structured-output,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,528.3,16.5,1.9,82.3
590,40,Qwen 2.5 3B Instruct,structured-output,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,489.3,64.3,26.9,34.4
591,41,Qwen 2.5 3B Instruct,structured-output,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,,,,
592,42,Qwen 2.5 3B Instruct,structured-output,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,,,,
593,43,Qwen 2.5 3B Instruct,structured-output,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,256.8,12.4,9.9,68.8
594,44,Qwen 2.5 3B Instruct,structured-output,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,432.5,28.8,9.8,56.0
595,45,Qwen 2.5 3B Instruct,structured-output,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,242.1,3.9,8.6,45.5
596,46,Qwen 2.5 3B Instruct,structured-output,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,793.2,38.2,24.8,79.1
597,47,Qwen 2.5 3B Instruct,structured-output,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,654.4,2.7,71.7,69.0
598,48,Qwen 2.5 3B Instruct,structured-output,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,619.4,14.2,19.5,69.4
599,49,Qwen 2.5 3B Instruct,structured-output,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,1298.6,59.5,52.7,46.8
600,50,Qwen 2.5 3B Instruct,structured-output,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,69.2,1.0,0.2,17.6
601,1,Gemma-SEA-LION v4 4B,zero-shot,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
602,2,Gemma-SEA-LION v4 4B,zero-shot,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,2835.0,70.5,56.7,348.0
603,3,Gemma-SEA-LION v4 4B,zero-shot,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,368.0,21.0,17.5,43.0
604,4,Gemma-SEA-LION v4 4B,zero-shot,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
605,5,Gemma-SEA-LION v4 4B,zero-shot,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,789.0,54.7,34.2,69.5
606,6,Gemma-SEA-LION v4 4B,zero-shot,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,438.0,35.9,21.7,68.3
607,7,Gemma-SEA-LION v4 4B,zero-shot,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1800.0,15.0,43.5,144.0
608,8,Gemma-SEA-LION v4 4B,zero-shot,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
609,9,Gemma-SEA-LION v4 4B,zero-shot,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,896.0,4.2,13.0,152.0
610,10,Gemma-SEA-LION v4 4B,zero-shot,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,687.0,74.9,69.3,68.3
611,11,Gemma-SEA-LION v4 4B,zero-shot,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,548.0,13.8,27.9,74.0
612,12,Gemma-SEA-LION v4 4B,zero-shot,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,,,,
613,13,Gemma-SEA-LION v4 4B,zero-shot,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,457.0,35.4,21.9,78.3
614,14,Gemma-SEA-LION v4 4B,zero-shot,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,3917.0,31.0,106.0,270.0
615,15,Gemma-SEA-LION v4 4B,zero-shot,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,,,,
616,16,Gemma-SEA-LION v4 4B,zero-shot,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,346.0,2.6,1.9,76.3
617,17,Gemma-SEA-LION v4 4B,zero-shot,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,7830.0,138.0,49.8,275.0
618,18,Gemma-SEA-LION v4 4B,zero-shot,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,1780.0,67.8,41.5,207.7
619,19,Gemma-SEA-LION v4 4B,zero-shot,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,1430.0,35.3,27.5,134.2
620,20,Gemma-SEA-LION v4 4B,zero-shot,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,785.0,43.0,53.0,78.0
621,21,Gemma-SEA-LION v4 4B,zero-shot,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,2358.0,73.2,46.8,453.5
622,22,Gemma-SEA-LION v4 4B,zero-shot,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,1260.0,42.0,47.5,136.7
623,23,Gemma-SEA-LION v4 4B,zero-shot,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
624,24,Gemma-SEA-LION v4 4B,zero-shot,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,1008.0,17.0,71.0,87.0
625,25,Gemma-SEA-LION v4 4B,zero-shot,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,480.0,57.0,19.6,68.0
626,26,Gemma-SEA-LION v4 4B,zero-shot,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,947.0,22.9,53.3,147.5
627,27,Gemma-SEA-LION v4 4B,zero-shot,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,780.0,51.9,41.3,38.0
628,28,Gemma-SEA-LION v4 4B,zero-shot,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,1879.0,46.6,124.5,279.3
629,29,Gemma-SEA-LION v4 4B,zero-shot,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
630,30,Gemma-SEA-LION v4 4B,zero-shot,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,557.6,11.0,22.4,64.0
631,31,Gemma-SEA-LION v4 4B,zero-shot,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,1480.0,47.0,76.9,166.0
632,32,Gemma-SEA-LION v4 4B,zero-shot,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,,,,
633,33,Gemma-SEA-LION v4 4B,zero-shot,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,,,,
634,34,Gemma-SEA-LION v4 4B,zero-shot,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
635,35,Gemma-SEA-LION v4 4B,zero-shot,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,2076.0,38.0,154.0,237.3
636,36,Gemma-SEA-LION v4 4B,zero-shot,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,480.0,2.2,1.0,135.0
637,37,Gemma-SEA-LION v4 4B,zero-shot,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,1370.0,74.0,68.0,76.0
638,38,Gemma-SEA-LION v4 4B,zero-shot,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,350.0,58.4,20.5,63.1
639,39,Gemma-SEA-LION v4 4B,zero-shot,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
640,40,Gemma-SEA-LION v4 4B,zero-shot,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,3480.0,228.0,197.0,154.0
641,41,Gemma-SEA-LION v4 4B,zero-shot,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,6875.0,143.0,188.5,267.0
642,42,Gemma-SEA-LION v4 4B,zero-shot,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,786.0,54.5,29.4,87.6
643,43,Gemma-SEA-LION v4 4B,zero-shot,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,735.0,20.0,62.5,179.0
644,44,Gemma-SEA-LION v4 4B,zero-shot,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
645,45,Gemma-SEA-LION v4 4B,zero-shot,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,567.0,23.9,14.9,51.0
646,46,Gemma-SEA-LION v4 4B,zero-shot,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
647,47,Gemma-SEA-LION v4 4B,zero-shot,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,647.0,21.7,28.5,146.3
648,48,Gemma-SEA-LION v4 4B,zero-shot,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,695.0,23.5,12.4,146.8
649,49,Gemma-SEA-LION v4 4B,zero-shot,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,,,,
650,50,Gemma-SEA-LION v4 4B,zero-shot,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,1765.0,17.3,62.8,198.5
651,1,Gemma-SEA-LION v4 4B,few-shot,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
652,2,Gemma-SEA-LION v4 4B,few-shot,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,3480.0,133.0,217.0,363.3
653,3,Gemma-SEA-LION v4 4B,few-shot,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,639.0,20.1,17.2,33.6
654,4,Gemma-SEA-LION v4 4B,few-shot,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
655,5,Gemma-SEA-LION v4 4B,few-shot,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,638.0,47.1,42.7,6.8
656,6,Gemma-SEA-LION v4 4B,few-shot,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,638.0,23.4,34.2,26.3
657,7,Gemma-SEA-LION v4 4B,few-shot,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1724.0,24.8,115.9,165.7
658,8,Gemma-SEA-LION v4 4B,few-shot,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
659,9,Gemma-SEA-LION v4 4B,few-shot,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,680.0,6.3,25.3,148.4
660,10,Gemma-SEA-LION v4 4B,few-shot,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,638.0,59.8,47.2,36.6
661,11,Gemma-SEA-LION v4 4B,few-shot,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,934.0,15.1,26.5,94.0
662,12,Gemma-SEA-LION v4 4B,few-shot,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,4970.0,76.6,152.5,249.4
663,13,Gemma-SEA-LION v4 4B,few-shot,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,,,,
664,14,Gemma-SEA-LION v4 4B,few-shot,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,5813.0,47.3,72.6,218.9
665,15,Gemma-SEA-LION v4 4B,few-shot,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,1367.0,16.9,76.4,102.8
666,16,Gemma-SEA-LION v4 4B,few-shot,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,238.0,3.9,1.4,68.7
667,17,Gemma-SEA-LION v4 4B,few-shot,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,783.0,29.1,42.5,43.7
668,18,Gemma-SEA-LION v4 4B,few-shot,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,3254.0,97.0,83.2,358.0
669,19,Gemma-SEA-LION v4 4B,few-shot,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,,,,
670,20,Gemma-SEA-LION v4 4B,few-shot,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,,,,
671,21,Gemma-SEA-LION v4 4B,few-shot,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,1687.0,42.3,32.9,278.8
672,22,Gemma-SEA-LION v4 4B,few-shot,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,1479.0,49.5,53.4,71.3
673,23,Gemma-SEA-LION v4 4B,few-shot,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
674,24,Gemma-SEA-LION v4 4B,few-shot,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,930.0,29.6,86.0,54.6
675,25,Gemma-SEA-LION v4 4B,few-shot,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,1257.0,58.6,23.9,57.9
676,26,Gemma-SEA-LION v4 4B,few-shot,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,1876.0,27.8,129.3,216.3
677,27,Gemma-SEA-LION v4 4B,few-shot,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,457.0,36.7,26.3,18.5
678,28,Gemma-SEA-LION v4 4B,few-shot,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,3871.0,53.4,136.9,258.7
679,29,Gemma-SEA-LION v4 4B,few-shot,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
680,30,Gemma-SEA-LION v4 4B,few-shot,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,834.0,19.1,30.9,78.9
681,31,Gemma-SEA-LION v4 4B,few-shot,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,1479.0,48.8,93.6,137.9
682,32,Gemma-SEA-LION v4 4B,few-shot,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,2438.0,68.4,106.5,273.4
683,33,Gemma-SEA-LION v4 4B,few-shot,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1036.0,51.9,52.7,48.3
684,34,Gemma-SEA-LION v4 4B,few-shot,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
685,35,Gemma-SEA-LION v4 4B,few-shot,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,2380.0,43.0,194.0,208.0
686,36,Gemma-SEA-LION v4 4B,few-shot,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,795.0,4.9,1.7,169.0
687,37,Gemma-SEA-LION v4 4B,few-shot,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,1836.0,77.0,147.9,108.7
688,38,Gemma-SEA-LION v4 4B,few-shot,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,438.0,37.4,25.6,13.2
689,39,Gemma-SEA-LION v4 4B,few-shot,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
690,40,Gemma-SEA-LION v4 4B,few-shot,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
691,41,Gemma-SEA-LION v4 4B,few-shot,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,687.0,58.1,135.2,107.3
692,42,Gemma-SEA-LION v4 4B,few-shot,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,4380.0,246.8,256.7,123.5
693,43,Gemma-SEA-LION v4 4B,few-shot,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,935.0,11.5,25.7,108.9
694,44,Gemma-SEA-LION v4 4B,few-shot,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
695,45,Gemma-SEA-LION v4 4B,few-shot,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,741.0,22.5,23.9,81.4
696,46,Gemma-SEA-LION v4 4B,few-shot,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
697,47,Gemma-SEA-LION v4 4B,few-shot,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,1675.0,14.3,24.3,76.5
698,48,Gemma-SEA-LION v4 4B,few-shot,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,1438.0,29.0,16.7,148.2
699,49,Gemma-SEA-LION v4 4B,few-shot,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,675.0,39.2,42.1,15.4
700,50,Gemma-SEA-LION v4 4B,few-shot,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,937.0,6.2,42.3,179.3
701,1,Gemma-SEA-LION v4 4B,chain-of-thought,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
702,2,Gemma-SEA-LION v4 4B,chain-of-thought,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,4835.8,36.1,61.4,355.2
703,3,Gemma-SEA-LION v4 4B,chain-of-thought,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,,,,
704,4,Gemma-SEA-LION v4 4B,chain-of-thought,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
705,5,Gemma-SEA-LION v4 4B,chain-of-thought,false,1896.2999992370605,65.6999998986721,28.510000048205256,338.8499997854233,583.0,72.0,27.3,48.0
706,6,Gemma-SEA-LION v4 4B,chain-of-thought,false,1327.400007724762,91.18999999761581,60.900000005960464,119.91999989748001,648.8,43.0,27.3,86.1
707,7,Gemma-SEA-LION v4 4B,chain-of-thought,false,1093.2000122070312,11.199999988079071,53.05000000074506,145.94999885559082,1755.0,14.0,142.0,178.0
708,8,Gemma-SEA-LION v4 4B,chain-of-thought,false,1783.7000031471252,73.54999992996454,58.36999977566302,272.4999993443489,,,,
709,9,Gemma-SEA-LION v4 4B,chain-of-thought,false,1290.5000038146973,9.710000112652779,4.190000012516975,311.50000190734863,653.0,5.7,11.0,153.0
710,10,Gemma-SEA-LION v4 4B,chain-of-thought,false,657.5000112056732,11.090000063180923,44.40999961644411,64.35000056959689,2480.0,261.0,197.0,42.0
711,11,Gemma-SEA-LION v4 4B,chain-of-thought,false,1017.3000030517578,49.0500009059906,38.89999967813492,125.5,475.0,10.8,11.0,64.0
712,12,Gemma-SEA-LION v4 4B,chain-of-thought,false,1899.2000045776367,43.02999997884035,143.230000032112,134.70999917387962,5796.1,76.4,738.6,752.3
713,13,Gemma-SEA-LION v4 4B,chain-of-thought,false,4149.800009727478,98.50999999977648,145.8600003812462,619.4499995708466,780.0,39.5,21.6,148.0
714,14,Gemma-SEA-LION v4 4B,chain-of-thought,false,1024.6000020503998,33.650000400841236,14.209999959915876,191.51999926567078,4875.0,29.0,79.0,200.0
715,15,Gemma-SEA-LION v4 4B,chain-of-thought,false,78188.99999809265,1158.0400000009686,2607.309999236837,13131.669999975711,3587.8,28.3,82.6,378.8
716,16,Gemma-SEA-LION v4 4B,chain-of-thought,false,16646.6997756958,87.65999918617308,1537.6199998203665,670.2399999592453,753.0,13.8,16.2,157.3
717,17,Gemma-SEA-LION v4 4B,chain-of-thought,false,945.2999966144562,11.690000101923943,3.1400000397115946,231.60000053048134,6490.0,145.0,33.0,213.0
718,18,Gemma-SEA-LION v4 4B,chain-of-thought,false,149153.60000145435,5262.709999926388,632.4900000095367,30058.11000019312,,,,
719,19,Gemma-SEA-LION v4 4B,chain-of-thought,false,4526.200004577637,119.94999994337559,60.779999017715454,850.7699993941933,2489.0,63.0,136.0,208.0
720,20,Gemma-SEA-LION v4 4B,chain-of-thought,false,1969.4000005722046,61.220000348985195,28.80000004172325,358.5499994009733,450.0,18.0,38.0,25.0
721,21,Gemma-SEA-LION v4 4B,chain-of-thought,false,4713.30001449585,136.6499999910593,78.19000017642975,843.0299996230751,,,,
722,22,Gemma-SEA-LION v4 4B,chain-of-thought,false,738.9000034332275,21.330000068992376,6.540000203996897,154.56000113487244,791.0,27.5,24.7,183.3
723,23,Gemma-SEA-LION v4 4B,chain-of-thought,false,536.8000018596649,46.01000007241964,8.5500000808388,82.88000102341175,,,,
724,24,Gemma-SEA-LION v4 4B,chain-of-thought,false,2855.800003051758,31.21999990940094,184.55000019073486,305.2200000882149,1345.0,23.0,127.0,101.0
725,25,Gemma-SEA-LION v4 4B,chain-of-thought,false,793.6999994516373,92.01999977976084,9.619999911636114,91.58999973535538,1340.0,129.5,36.9,107.5
726,26,Gemma-SEA-LION v4 4B,chain-of-thought,false,2396.7999963760376,36.449999989941716,21.739999629557133,517.5799998734146,1483.0,23.0,76.2,188.0
727,27,Gemma-SEA-LION v4 4B,chain-of-thought,false,383.0999994277954,28.789999950677156,10.87999982573092,55.340000450611115,793.7,53.9,43.1,51.3
728,28,Gemma-SEA-LION v4 4B,chain-of-thought,false,3348.600016117096,58.88000035658479,128.25000002607703,547.6900000665337,2786.0,61.0,139.0,373.0
729,29,Gemma-SEA-LION v4 4B,chain-of-thought,false,1745.7999930381775,66.85000034421682,109.60000000707805,167.2600005865097,,,,
730,30,Gemma-SEA-LION v4 4B,chain-of-thought,false,286.5,6.319999933242798,11.959999978542328,38.69999980926514,1200.0,17.0,34.0,97.0
731,31,Gemma-SEA-LION v4 4B,chain-of-thought,false,641.1000003814697,30.079999938607216,39.259998835623264,46.11999953724444,1740.0,60.0,89.5,143.0
732,32,Gemma-SEA-LION v4 4B,chain-of-thought,false,2140.499987602234,39.89999979548156,37.74999912455678,412.5999998729676,1893.0,38.8,124.2,259.0
733,33,Gemma-SEA-LION v4 4B,chain-of-thought,false,1062.4000000953674,133.67000080272555,18.879999917000532,87.75000101327896,1035.0,63.0,46.3,109.0
734,34,Gemma-SEA-LION v4 4B,chain-of-thought,false,1658.6000006198883,35.28000021725893,115.31000000052154,160.4299996495247,,,,
735,35,Gemma-SEA-LION v4 4B,chain-of-thought,false,2489.699987411499,75.89999986626208,149.42999995686114,215.8699995279312,2937.5,144.0,206.0,249.0
736,36,Gemma-SEA-LION v4 4B,chain-of-thought,false,1736.5999999046326,11.369999960064888,1.5900000035762787,464.85000072419643,1005.0,3.0,2.5,140.0
737,37,Gemma-SEA-LION v4 4B,chain-of-thought,false,698.7999992370605,22.939999997615814,37.740000028163195,85.1699989438057,945.0,57.7,62.7,114.5
738,38,Gemma-SEA-LION v4 4B,chain-of-thought,false,518.1000008583069,34.12999998033047,15.250000020489097,67.49000066518784,450.0,40.3,28.0,51.0
739,39,Gemma-SEA-LION v4 4B,chain-of-thought,false,4191.699996471405,116.25999984145164,17.37999999895692,877.9400005936623,,,,
740,40,Gemma-SEA-LION v4 4B,chain-of-thought,false,2192.099998474121,109.46999964118004,151.75999958999455,137.2499982714653,,,,
741,41,Gemma-SEA-LION v4 4B,chain-of-thought,false,4663.299999952316,185.49999967217445,127.98999980837107,706.6500000357628,1875.0,46.0,146.0,183.0
742,42,Gemma-SEA-LION v4 4B,chain-of-thought,false,50556.80001091957,5211.249999925494,3428.639999749139,69.51999819278717,786.0,65.0,29.3,76.0
743,43,Gemma-SEA-LION v4 4B,chain-of-thought,false,3300.5,89.2500024586916,96.49999894201756,536.7999992370605,1357.8,44.9,61.7,195.6
744,44,Gemma-SEA-LION v4 4B,chain-of-thought,false,4290.800005435944,205.55000007525086,194.45999886840582,442.84000045992434,,,,
745,45,Gemma-SEA-LION v4 4B,chain-of-thought,false,562.7000122070312,19.540000200271606,19.519999980926514,84.20000040531158,686.0,29.4,23.9,68.4
746,46,Gemma-SEA-LION v4 4B,chain-of-thought,false,6272.900017738342,150.14000002667308,162.13000022247434,1078.900000333786,,,,
747,47,Gemma-SEA-LION v4 4B,chain-of-thought,false,669.2000045776367,10.679999977350235,8.46000000089407,156.5,982.4,24.6,41.7,138.8
748,48,Gemma-SEA-LION v4 4B,chain-of-thought,false,950.00000166893,16.310000024735928,7.62999995611608,215.2800000011921,843.5,21.0,13.6,148.5
749,49,Gemma-SEA-LION v4 4B,chain-of-thought,false,932.0999994277954,47.1800000667572,66.24999979138374,44.01000061631203,,,,
750,50,Gemma-SEA-LION v4 4B,chain-of-thought,false,1531.1000008583069,16.31000006198883,67.02000000141561,236.96000039577484,537.8,7.8,14.6,71.3
751,1,Gemma-SEA-LION v4 4B,structured-output,false,544.4000000953674,28.239999897778034,14.849999971687794,73.72999906539917,,,,
752,2,Gemma-SEA-LION v4 4B,structured-output,false,8082.799968719482,219.04000005126,107.9800009727478,1526.2300002872944,3150.0,108.7,48.7,225.9
753,3,Gemma-SEA-LION v4 4B,structured-output,false,450.699999332428,28.399999890476465,3.900000035762787,87.39000087976456,265.0,30.0,17.4,60.0
754,4,Gemma-SEA-LION v4 4B,structured-output,false,2557.1000022888184,126.38999999314547,75.18999978713691,345.8999995291233,,,,
