experiment_id,video_id,model_name,technique_name,rag_enabled,gt_energy_kcal,gt_protein_g,gt_fat_g,gt_carbohydrate_g,pred_energy_kcal,pred_protein_g,pred_fat_g,pred_carbohydrate_g
843,43,MedGemma 4B,zero-shot,false,,,,,5.0,0.5,0.0,5.0
843,43,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
843,43,MedGemma 4B,zero-shot,false,79.2,0.0,0.0,19.8,5.0,0.0,0.0,2.0
843,43,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,,,,,0.0,0.0,0.0,0.0
843,43,MedGemma 4B,zero-shot,false,332.0,0.2,0.2,83.0,150.0,2.0,0.5,30.0
843,43,MedGemma 4B,zero-shot,false,96.3,2.4,2.7,16.5,250.0,8.0,16.0,60.0
843,43,MedGemma 4B,zero-shot,false,115.0,0.25,0.0,27.5,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,,,,,0.0,0.0,0.0,0.0
843,43,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,50.0,1.0,0.5,12.0
843,43,MedGemma 4B,zero-shot,false,115.0,0.25,0.0,27.5,50.0,1.0,0.5,12.0
844,44,MedGemma 4B,zero-shot,false,89.0,1.1,0.3,23.0,105.0,1.4,0.4,27.0
844,44,MedGemma 4B,zero-shot,false,106.8,1.32,0.36,27.6,105.0,1.4,0.4,27.0
844,44,MedGemma 4B,zero-shot,false,77.5,6.5,5.5,0.55,78.0,13.0,5.6,0.6
844,44,MedGemma 4B,zero-shot,false,77.5,6.5,5.5,0.55,78.0,13.0,5.6,0.6
844,44,MedGemma 4B,zero-shot,false,155.0,13.0,11.0,1.1,78.0,13.0,5.6,0.6
844,44,MedGemma 4B,zero-shot,false,972.5,42.5,17.25,165.0,340.0,16.0,6.5,53.0
844,44,MedGemma 4B,zero-shot,false,107.5,0.14,12.15,0.01,260.0,0.0,27.5,0.0
844,44,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,7.4,0.12,0.04,2.43,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,59.0,10.0,0.7,3.6,150.0,12.0,3.0,20.0
844,44,MedGemma 4B,zero-shot,false,,,,,50.0,1.0,0.5,12.0
844,44,MedGemma 4B,zero-shot,false,60.8,0.06,0.0,16.4,200.0,0.0,0.0,50.0
844,44,MedGemma 4B,zero-shot,false,371.0,13.0,1.5,75.0,450.0,15.0,3.0,80.0
844,44,MedGemma 4B,zero-shot,false,371.0,13.0,1.5,75.0,450.0,15.0,3.0,80.0
844,44,MedGemma 4B,zero-shot,false,150.5,6.0,13.5,1.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,250.0,26.0,17.0,0.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,250.0,26.0,17.0,0.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,600.0,20.0,48.0,20.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,,,,,0.0,0.0,0.0,0.0
844,44,MedGemma 4B,zero-shot,false,250.0,26.0,17.0,0.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,250.0,26.0,17.0,0.0,450.0,30.0,30.0,5.0
844,44,MedGemma 4B,zero-shot,false,241.8,15.0,19.8,0.78,300.0,,,
845,45,MedGemma 4B,zero-shot,false,77.5,6.5,5.5,0.55,164.0,13.0,13.0,1.0
845,45,MedGemma 4B,zero-shot,false,77.5,6.5,5.5,0.55,164.0,13.0,13.0,1.0
845,45,MedGemma 4B,zero-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.3,27.0
845,45,MedGemma 4B,zero-shot,false,106.8,1.32,0.36,27.6,105.0,1.3,0.3,27.0
845,45,MedGemma 4B,zero-shot,false,97.8,1.5,5.1,11.4,160.0,6.0,4.0,25.0
845,45,MedGemma 4B,zero-shot,false,,,,,180.0,3.0,17.0,2.0
845,45,MedGemma 4B,zero-shot,false,,,,,450.0,0.0,50.0,0.0
846,46,MedGemma 4B,zero-shot,false,267.0,3.3,0.9,69.0,250.0,1.5,0.5,40.0
846,46,MedGemma 4B,zero-shot,false,106.8,1.32,0.36,27.6,250.0,1.5,0.5,40.0
846,46,MedGemma 4B,zero-shot,false,1820.0,50.0,5.0,380.0,140.0,5.0,1.5,26.0
846,46,MedGemma 4B,zero-shot,false,455.0,12.5,1.25,95.0,140.0,5.0,1.5,26.0
846,46,MedGemma 4B,zero-shot,false,1820.0,50.0,5.0,380.0,60.0,2.0,0.5,15.0
846,46,MedGemma 4B,zero-shot,false,455.0,12.5,1.25,95.0,60.0,2.0,0.5,15.0
846,46,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,46,MedGemma 4B,zero-shot,false,5.3,0.0,0.0,2.8,0.0,0.0,0.0,0.0
846,46,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
846,46,MedGemma 4B,zero-shot,false,310.0,26.0,22.0,2.2,180.0,12.0,15.0,14.0
846,46,MedGemma 4B,zero-shot,false,,,,,180.0,4.0,15.0,30.0
846,46,MedGemma 4B,zero-shot,false,14.4,0.01,0.01,0.65,0.0,0.0,0.0,0.0
846,46,MedGemma 4B,zero-shot,false,14.4,0.01,0.01,0.65,0.0,0.0,0.0,0.0
846,46,MedGemma 4B,zero-shot,false,35.5,0.04,4.01,0.0,120.0,1.0,120.0,0.0
846,46,MedGemma 4B,zero-shot,false,1255.0,13.75,75.0,150.0,200.0,4.0,15.0,30.0
846,46,MedGemma 4B,zero-shot,false,100.4,1.1,6.0,12.0,200.0,4.0,15.0,30.0
846,46,MedGemma 4B,zero-shot,false,,,,,200.0,4.0,15.0,30.0
846,46,MedGemma 4B,zero-shot,false,,,,,350.0,8.0,30.0,50.0
846,46,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
846,46,MedGemma 4B,zero-shot,false,116.1,0.0,0.0,30.0,100.0,0.0,0.0,25.0
846,46,MedGemma 4B,zero-shot,false,87.8,0.11,0.34,20.25,20.0,2.0,0.0,15.0
846,46,MedGemma 4B,zero-shot,false,14.4,0.01,0.01,0.65,,,,
846,46,MedGemma 4B,zero-shot,false,14.4,0.01,0.01,0.65,,,,
847,47,MedGemma 4B,zero-shot,false,75.0,1.75,0.5,27.5,20.0,0.5,0.1,8.0
847,47,MedGemma 4B,zero-shot,false,15.0,0.35,0.1,5.5,20.0,0.5,0.1,8.0
847,47,MedGemma 4B,zero-shot,false,96.3,2.4,2.7,16.5,250.0,8.0,16.0,50.0
847,47,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,47,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
847,47,MedGemma 4B,zero-shot,false,,,,,50.0,1.0,0.5,30.0
847,47,MedGemma 4B,zero-shot,false,36.5,0.0,0.1,9.0,150.0,2.0,3.0,40.0
847,47,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,50.0,0.5,0.5,10.0
847,47,MedGemma 4B,zero-shot,false,40.2,2.04,2.28,3.0,150.0,8.0,8.0,15.0
847,47,MedGemma 4B,zero-shot,false,40.2,2.04,2.28,3.0,150.0,8.0,8.0,15.0
848,48,MedGemma 4B,zero-shot,false,60.0,1.2,0.0,13.0,40.0,0.5,0.2,10.0
848,48,MedGemma 4B,zero-shot,false,60.0,1.2,0.0,13.0,40.0,0.5,0.2,10.0
848,48,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,73.0,0.4,0.1,19.0,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,126.0,6.0,1.4,22.0,100.0,4.0,3.5,20.0
848,48,MedGemma 4B,zero-shot,false,40.2,2.04,2.28,3.0,54.0,3.5,4.8,6.0
848,48,MedGemma 4B,zero-shot,false,40.2,2.04,2.28,3.0,54.0,3.5,4.8,6.0
848,48,MedGemma 4B,zero-shot,false,,,,,100.0,1.0,0.5,25.0
848,48,MedGemma 4B,zero-shot,false,,,,,30.0,1.0,0.2,7.0
848,48,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,48,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,48,MedGemma 4B,zero-shot,false,60.0,0.0,0.0,15.0,100.0,1.0,0.5,25.0
848,48,MedGemma 4B,zero-shot,false,78.0,0.45,0.3,21.0,50.0,1.0,0.2,15.0
848,48,MedGemma 4B,zero-shot,false,78.0,0.45,0.3,21.0,50.0,1.0,0.2,15.0
848,48,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
848,48,MedGemma 4B,zero-shot,false,60.0,0.0,0.0,15.0,100.0,1.0,0.5,25.0
848,48,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,66.0,0.8,0.4,17.0,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,7.4,0.16,0.04,1.86,10.0,0.4,0.1,5.0
848,48,MedGemma 4B,zero-shot,false,,,,,20.0,0.5,0.1,8.0
848,48,MedGemma 4B,zero-shot,false,,,,,50.0,1.0,0.2,15.0
848,48,MedGemma 4B,zero-shot,false,2.2,0.17,0.03,0.42,,,,
849,49,MedGemma 4B,zero-shot,false,250.0,26.0,17.0,0.0,260.0,25.0,18.0,0.0
849,49,MedGemma 4B,zero-shot,false,7.5,0.3,0.1,1.92,0.0,1.0,0.0,0.0
849,49,MedGemma 4B,zero-shot,false,7.5,0.3,0.1,1.92,0.0,1.0,0.0,0.0
849,49,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
849,49,MedGemma 4B,zero-shot,false,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
849,49,MedGemma 4B,zero-shot,false,93.6,2.4,2.4,15.6,50.0,4.0,2.0,15.0
849,49,MedGemma 4B,zero-shot,false,18.0,0.9,0.2,3.9,20.0,1.0,0.2,6.0
849,49,MedGemma 4B,zero-shot,false,18.0,0.9,0.2,3.9,20.0,1.0,0.2,6.0
849,49,MedGemma 4B,zero-shot,false,7.5,0.7,0.1,1.45,5.0,1.0,0.2,3.0
849,49,MedGemma 4B,zero-shot,false,7.5,0.7,0.1,1.45,5.0,1.0,0.2,3.0
849,49,MedGemma 4B,zero-shot,false,120.9,7.5,9.9,0.39,350.0,12.0,28.0,1.0
849,49,MedGemma 4B,zero-shot,false,26.6,4.5,0.32,1.62,120.0,8.0,8.0,15.0
849,49,MedGemma 4B,zero-shot,false,306.0,0.45,33.75,0.27,180.0,6.0,16.0,2.0
849,49,MedGemma 4B,zero-shot,false,9.9,0.18,0.05,2.53,0.0,0.2,0.0,1.0
849,49,MedGemma 4B,zero-shot,false,14.9,0.64,0.05,3.3,5.0,0.4,0.1,3.0
849,49,MedGemma 4B,zero-shot,false,11.2,0.54,0.66,1.32,0.0,0.5,0.0,0.0
849,49,MedGemma 4B,zero-shot,false,12.0,0.57,0.12,2.64,50.0,2.0,1.0,15.0
850,50,MedGemma 4B,zero-shot,false,12.5,0.12,0.03,3.25,80.0,0.5,0.5,15.0
850,50,MedGemma 4B,zero-shot,false,50.0,0.5,0.1,13.0,80.0,0.5,0.5,15.0
850,50,MedGemma 4B,zero-shot,false,50.0,0.5,0.1,13.0,80.0,0.5,0.5,15.0
850,50,MedGemma 4B,zero-shot,false,230.0,2.3,24.0,6.0,130.0,1.0,12.0,6.0
850,50,MedGemma 4B,zero-shot,false,287.5,2.88,30.0,7.5,130.0,1.0,12.0,6.0
850,50,MedGemma 4B,zero-shot,false,,,,,5.0,0.2,0.2,6.0
850,50,MedGemma 4B,zero-shot,false,,,,,50.0,0.5,0.2,10.0
850,50,MedGemma 4B,zero-shot,false,287.5,2.88,30.0,7.5,130.0,1.0,12.0,6.0
850,50,MedGemma 4B,zero-shot,false,230.0,2.3,24.0,6.0,130.0,1.0,12.0,6.0
850,50,MedGemma 4B,zero-shot,false,,,,,5.0,0.2,0.2,6.0
850,50,MedGemma 4B,zero-shot,false,7.4,0.16,0.04,1.86,2.0,0.1,0.1,1.0
850,50,MedGemma 4B,zero-shot,false,92.5,2.0,0.5,23.25,2.0,0.1,0.1,1.0
850,50,MedGemma 4B,zero-shot,false,23.0,0.1,0.0,6.0,20.0,0.5,0.5,5.0
850,50,MedGemma 4B,zero-shot,false,207.0,3.5,11.0,24.0,50.0,2.0,1.0,10.0
850,50,MedGemma 4B,zero-shot,false,92.5,2.0,0.5,23.25,5.0,0.1,0.1,2.0
850,50,MedGemma 4B,zero-shot,false,7.4,0.16,0.04,1.86,5.0,0.1,0.1,2.0
851,1,MedGemma 4B,few-shot,false,205.0,19.0,12.0,0.0,80.0,30.0,4.0,0.0
851,1,MedGemma 4B,few-shot,false,15.6,0.48,0.17,3.35,2.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,19.8,0.36,0.1,5.06,5.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,8.0,0.18,0.08,1.8,5.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,,,,,20.0,1.0,0.1,4.0
851,1,MedGemma 4B,few-shot,false,,,,,30.0,1.0,0.2,6.0
851,1,MedGemma 4B,few-shot,false,44.7,1.92,0.15,9.9,10.0,1.0,0.2,4.0
851,1,MedGemma 4B,few-shot,false,25.4,1.3,1.8,1.4,5.0,0.2,0.1,1.0
851,1,MedGemma 4B,few-shot,false,8.0,0.18,0.08,1.8,5.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,2.0,0.1,0.02,0.44,10.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,58.0,0.0,0.0,15.0,50.0,0.0,0.0,15.0
851,1,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
851,1,MedGemma 4B,few-shot,false,11.5,0.6,0.08,2.1,0.0,0.0,0.0,0.0
852,2,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2,MedGemma 4B,few-shot,false,96.3,2.4,2.7,16.5,248.0,4.0,13.0,32.0
852,2,MedGemma 4B,few-shot,false,1043.2,26.0,29.25,178.75,248.0,4.0,13.0,32.0
852,2,MedGemma 4B,few-shot,false,22.8,2.8,0.53,2.87,0.0,0.0,0.0,0.0
852,2,MedGemma 4B,few-shot,false,77.5,6.5,5.5,0.55,143.0,12.6,9.5,0.7
852,2,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
852,2,MedGemma 4B,few-shot,false,364.0,10.0,1.0,76.0,1420.0,15.0,5.0,280.0
852,2,MedGemma 4B,few-shot,false,2730.0,75.0,7.5,570.0,1420.0,15.0,5.0,280.0
852,2,MedGemma 4B,few-shot,false,3185.0,87.5,8.75,665.0,1420.0,15.0,5.0,280.0
852,2,MedGemma 4B,few-shot,false,,,,,315.0,0.0,31.5,0.0
853,3,MedGemma 4B,few-shot,false,160.0,7.6,1.6,35.2,50.0,0.5,0.2,3.0
853,3,MedGemma 4B,few-shot,false,80.0,3.8,0.8,17.6,50.0,0.5,0.2,3.0
853,3,MedGemma 4B,few-shot,false,20.0,0.55,0.05,4.65,40.0,0.2,0.1,7.0
853,3,MedGemma 4B,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.4,0.2,3.0
853,3,MedGemma 4B,few-shot,false,2.3,0.21,0.05,0.37,10.0,0.4,0.2,3.0
853,3,MedGemma 4B,few-shot,false,19.8,0.36,0.1,5.06,20.0,0.3,0.1,4.0
853,3,MedGemma 4B,few-shot,false,9.9,0.18,0.05,2.53,20.0,0.3,0.1,4.0
853,3,MedGemma 4B,few-shot,false,2.7,0.06,0.02,0.99,10.0,0.3,0.1,2.0
853,3,MedGemma 4B,few-shot,false,7.6,0.21,0.04,1.65,50.0,2.0,0.2,0.0
853,3,MedGemma 4B,few-shot,false,5.2,0.76,0.0,0.54,50.0,2.0,0.2,0.0
853,3,MedGemma 4B,few-shot,false,,,,,50.0,2.0,0.2,0.0
853,3,MedGemma 4B,few-shot,false,5.2,0.76,0.0,0.54,50.0,2.0,0.2,0.0
853,3,MedGemma 4B,few-shot,false,,,,,5.0,0.3,0.2,5.0
854,4,MedGemma 4B,few-shot,false,900.0,25.0,3.75,190.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,360.0,10.0,1.5,76.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,165.0,31.0,3.6,0.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,900.0,25.0,3.75,190.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,360.0,10.0,1.5,76.0,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,8.5,0.42,0.39,1.62,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,7.5,0.32,0.03,1.65,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,38.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,,,,,248.0,0.0,28.0,0.0
854,4,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,60.8,0.06,0.0,16.4,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,60.8,0.06,0.0,16.4,0.0,0.0,0.0,0.0
854,4,MedGemma 4B,few-shot,false,,,,,156.0,7.0,3.0,25.0
854,4,MedGemma 4B,few-shot,false,306.0,0.45,33.75,0.27,156.0,7.0,3.0,25.0
854,4,MedGemma 4B,few-shot,false,9.9,0.18,0.05,2.53,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,239.0,27.0,14.0,0.0,350.0,45.0,18.0,0.0
855,5,MedGemma 4B,few-shot,false,10.5,1.53,0.0,1.08,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,7.5,0.3,0.1,1.92,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,38.7,0.0,0.0,10.0,20.0,0.0,0.0,5.0
855,5,MedGemma 4B,few-shot,false,720.0,20.0,3.0,152.0,150.0,4.0,2.0,25.0
855,5,MedGemma 4B,few-shot,false,732.0,12.0,1.2,160.0,150.0,4.0,2.0,25.0
855,5,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,11.5,0.6,0.08,2.1,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,,,,,20.0,2.0,0.0,4.0
855,5,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,15.0,0.35,0.1,5.5,0.0,0.0,0.0,0.0
855,5,MedGemma 4B,few-shot,false,7.5,0.32,0.03,1.65,0.0,0.0,0.0,0.0
856,6,MedGemma 4B,few-shot,false,,,,,250.0,18.0,10.0,25.0
856,6,MedGemma 4B,few-shot,false,200.0,9.5,2.0,44.0,5.0,0.2,0.1,1.0
856,6,MedGemma 4B,few-shot,false,40.0,1.9,0.4,8.8,10.0,0.2,0.2,1.0
856,6,MedGemma 4B,few-shot,false,18.0,0.9,0.2,3.9,24.0,0.9,0.3,5.0
856,6,MedGemma 4B,few-shot,false,32.0,0.88,0.08,7.44,40.0,0.6,0.2,8.0
856,6,MedGemma 4B,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.4,0.2,5.0
856,6,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
856,6,MedGemma 4B,few-shot,false,38.7,0.0,0.0,10.0,0.0,0.0,0.0,0.0
856,6,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
856,6,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
856,6,MedGemma 4B,few-shot,false,92.5,2.0,0.5,23.25,24.0,0.7,0.3,6.0
857,7,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
857,7,MedGemma 4B,few-shot,false,,,,,250.0,1.0,0.0,50.0
857,7,MedGemma 4B,few-shot,false,150.6,1.65,7.5,19.5,350.0,6.0,16.0,45.0
857,7,MedGemma 4B,few-shot,false,,,,,450.0,6.0,28.0,54.0
858,8,MedGemma 4B,few-shot,false,39.6,0.72,0.2,10.12,25.0,0.5,0.5,2.0
858,8,MedGemma 4B,few-shot,false,4.5,0.1,0.03,0.85,25.0,0.5,0.5,2.0
858,8,MedGemma 4B,few-shot,false,4.5,0.1,0.03,0.85,20.0,0.3,0.3,4.0
858,8,MedGemma 4B,few-shot,false,8.0,0.18,0.08,1.8,20.0,0.3,0.3,4.0
858,8,MedGemma 4B,few-shot,false,16.2,0.7,0.7,2.8,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,15.6,0.48,0.17,3.35,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,8.5,0.36,0.42,1.5,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,15.6,0.48,0.17,3.35,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,14.9,0.6,0.9,2.75,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,10.3,0.48,0.45,1.56,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,11.2,0.54,0.66,1.32,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,10.3,0.48,0.45,1.56,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,15.6,0.48,0.17,3.35,2.0,0.1,0.1,1.0
858,8,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,8,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,8,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
858,8,MedGemma 4B,few-shot,false,4.5,0.1,0.03,0.85,25.0,0.5,0.5,2.0
858,8,MedGemma 4B,few-shot,false,8.0,0.18,0.08,1.8,25.0,0.5,0.5,2.0
858,8,MedGemma 4B,few-shot,false,6.5,0.37,0.36,1.08,10.0,0.3,0.2,1.5
858,8,MedGemma 4B,few-shot,false,,,,,136.0,4.6,0.2,273.0
858,8,MedGemma 4B,few-shot,false,,,,,40.0,0.6,0.1,10.0
858,8,MedGemma 4B,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.4,0.1,5.0
858,8,MedGemma 4B,few-shot,false,8.0,0.18,0.08,1.8,10.0,0.4,0.1,5.0
858,8,MedGemma 4B,few-shot,false,37.2,1.6,0.12,8.25,10.0,,0.1,5.0
859,9,MedGemma 4B,few-shot,false,222.5,2.75,0.75,57.5,160.0,2.0,0.5,30.0
859,9,MedGemma 4B,few-shot,false,106.8,1.32,0.36,27.6,160.0,2.0,0.5,30.0
859,9,MedGemma 4B,few-shot,false,225.0,0.0,0.0,56.4,250.0,0.0,0.0,60.0
859,9,MedGemma 4B,few-shot,false,332.0,0.2,0.2,83.0,40.0,1.0,0.0,8.0
859,9,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
859,9,MedGemma 4B,few-shot,false,40.2,2.04,2.28,3.0,150.0,8.0,8.0,16.0
860,10,MedGemma 4B,few-shot,false,31.0,1.0,0.3,6.0,5.0,0.4,0.2,1.0
860,10,MedGemma 4B,few-shot,false,40.0,1.1,0.1,9.3,40.0,1.0,0.2,8.0
860,10,MedGemma 4B,few-shot,false,37.2,1.6,0.12,8.25,10.0,0.4,0.5,3.0
860,10,MedGemma 4B,few-shot,false,100.0,4.75,1.0,22.0,5.0,0.4,0.2,1.0
860,10,MedGemma 4B,few-shot,false,132.6,0.0,15.0,0.0,864.0,0.0,95.0,0.0
860,10,MedGemma 4B,few-shot,false,132.6,0.0,15.0,0.0,864.0,0.0,95.0,0.0
860,10,MedGemma 4B,few-shot,false,9.9,0.18,0.05,2.53,25.0,0.7,0.3,6.0
860,10,MedGemma 4B,few-shot,false,39.8,1.35,0.64,10.35,20.0,0.5,1.5,1.0
860,10,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,10,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
860,10,MedGemma 4B,few-shot,false,107.5,0.14,12.15,0.01,130.0,0.8,14.0,0.2
860,10,MedGemma 4B,few-shot,false,2.3,0.21,0.05,0.37,5.0,0.4,0.1,1.0
860,10,MedGemma 4B,few-shot,false,19.4,0.0,0.0,5.0,20.0,0.0,0.0,5.0
861,11,MedGemma 4B,few-shot,false,536.0,27.2,30.4,40.0,120.0,4.8,4.8,13.5
861,11,MedGemma 4B,few-shot,false,210.0,17.0,5.0,25.0,150.0,6.0,8.0,17.5
861,11,MedGemma 4B,few-shot,false,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
861,11,MedGemma 4B,few-shot,false,96.3,2.4,2.7,16.5,160.0,3.0,7.0,24.0
861,11,MedGemma 4B,few-shot,false,,,,,0.0,0.0,0.0,0.0
861,11,MedGemma 4B,few-shot,false,30.0,0.6,0.0,6.5,50.0,0.5,0.1,12.0
861,11,MedGemma 4B,few-shot,false,66.0,0.8,0.4,17.0,10.0,0.5,0.5,6.0
862,12,MedGemma 4B,few-shot,false,,,,,143.0,12.6,9.5,0.7
862,12,MedGemma 4B,few-shot,false,,,,,264.0,0.0,0.0,63.0
862,12,MedGemma 4B,few-shot,false,132.6,0.0,15.0,0.0,248.0,0.0,28.0,0.0
