experiment_id,video_id,model_name,technique_name,rag_enabled,gt_quantity_value,gt_weight_g,pred_quantity_value,pred_weight_g
939,39,MedGemma 4B,chain-of-thought,false,3.0,150.0,3.0,6.0
939,39,MedGemma 4B,chain-of-thought,false,2.0,10.0,2.0,10.0
939,39,MedGemma 4B,chain-of-thought,false,1.0,250.0,0.5,100.0
939,39,MedGemma 4B,chain-of-thought,false,0.5,125.0,0.5,100.0
939,39,MedGemma 4B,chain-of-thought,false,2.0,30.0,2.0,30.0
939,39,MedGemma 4B,chain-of-thought,false,1.0,15.0,1.0,15.0
939,39,MedGemma 4B,chain-of-thought,false,1.0,15.0,1.0,
940,40,MedGemma 4B,chain-of-thought,false,6.0,60.0,6.0,150.0
940,40,MedGemma 4B,chain-of-thought,false,2.0,100.0,2.0,100.0
940,40,MedGemma 4B,chain-of-thought,false,,,6.0,300.0
940,40,MedGemma 4B,chain-of-thought,false,,,6.0,300.0
940,40,MedGemma 4B,chain-of-thought,false,5.0,75.0,5.0,100.0
940,40,MedGemma 4B,chain-of-thought,false,,30.0,1.0,20.0
940,40,MedGemma 4B,chain-of-thought,false,4.0,60.0,4.0,80.0
940,40,MedGemma 4B,chain-of-thought,false,1.0,15.0,1.0,20.0
940,40,MedGemma 4B,chain-of-thought,false,,100.0,4.0,800.0
940,40,MedGemma 4B,chain-of-thought,false,2.0,500.0,2.0,400.0
940,40,MedGemma 4B,chain-of-thought,false,,,4.0,80.0
940,40,MedGemma 4B,chain-of-thought,false,,,2.0,5.0
940,40,MedGemma 4B,chain-of-thought,false,,,2.0,5.0
940,40,MedGemma 4B,chain-of-thought,false,,,2.0,5.0
940,40,MedGemma 4B,chain-of-thought,false,,,2.0,5.0
940,40,MedGemma 4B,chain-of-thought,false,,,2.0,400.0
940,40,MedGemma 4B,chain-of-thought,false,,,,
941,41,MedGemma 4B,chain-of-thought,false,1.0,250.0,1.0,240.0
941,41,MedGemma 4B,chain-of-thought,false,0.5,125.0,0.5,240.0
941,41,MedGemma 4B,chain-of-thought,false,0.33,82.5,1.5,120.0
941,41,MedGemma 4B,chain-of-thought,false,1.0,100.0,1.0,10.0
941,41,MedGemma 4B,chain-of-thought,false,2.0,100.0,2.0,200.0
941,41,MedGemma 4B,chain-of-thought,false,1.0,50.0,2.0,200.0
941,41,MedGemma 4B,chain-of-thought,false,4.0,1000.0,4.5,600.0
941,41,MedGemma 4B,chain-of-thought,false,0.5,125.0,4.5,600.0
941,41,MedGemma 4B,chain-of-thought,false,1.5,7.5,1.5,30.0
941,41,MedGemma 4B,chain-of-thought,false,,5.0,1.5,30.0
941,41,MedGemma 4B,chain-of-thought,false,,,2.0,100.0
941,41,MedGemma 4B,chain-of-thought,false,10.0,50.0,10.0,350.0
941,41,MedGemma 4B,chain-of-thought,false,,5.0,0.0,50.0
941,41,MedGemma 4B,chain-of-thought,false,,30.0,0.0,200.0
942,42,MedGemma 4B,chain-of-thought,false,1.0,50.0,1.0,50.0
942,42,MedGemma 4B,chain-of-thought,false,3.0,15.0,3.0,90.0
942,42,MedGemma 4B,chain-of-thought,false,200.0,20000.0,200.0,200.0
942,42,MedGemma 4B,chain-of-thought,false,1.0,3.0,1.0,50.0
942,42,MedGemma 4B,chain-of-thought,false,2.0,100.0,2.0,100.0
942,42,MedGemma 4B,chain-of-thought,false,1.0,15.0,1.0,15.0
942,42,MedGemma 4B,chain-of-thought,false,0.5,7.5,0.5,7.5
942,42,MedGemma 4B,chain-of-thought,false,,5.0,1.0,2.0
942,42,MedGemma 4B,chain-of-thought,false,,3.0,1.0,2.0
942,42,MedGemma 4B,chain-of-thought,false,,5.0,1.0,2.0
942,42,MedGemma 4B,chain-of-thought,false,,5.0,1.0,15.0
942,42,MedGemma 4B,chain-of-thought,false,,250.0,1.0,15.0
943,43,MedGemma 4B,chain-of-thought,false,400.0,400.0,400.0,400.0
943,43,MedGemma 4B,chain-of-thought,false,400.0,400.0,400.0,400.0
943,43,MedGemma 4B,chain-of-thought,false,1.0,400.0,1.0,300.0
943,43,MedGemma 4B,chain-of-thought,false,2.0,800.0,1.0,300.0
943,43,MedGemma 4B,chain-of-thought,false,,,1.0,20.0
943,43,MedGemma 4B,chain-of-thought,false,,5.0,,2.0
943,43,MedGemma 4B,chain-of-thought,false,,30.0,,2.0
943,43,MedGemma 4B,chain-of-thought,false,,100.0,,200.0
943,43,MedGemma 4B,chain-of-thought,false,,100.0,,200.0
943,43,MedGemma 4B,chain-of-thought,false,,,,100.0
943,43,MedGemma 4B,chain-of-thought,false,,,,200.0
943,43,MedGemma 4B,chain-of-thought,false,,250.0,,200.0
943,43,MedGemma 4B,chain-of-thought,false,,250.0,,200.0
943,43,MedGemma 4B,chain-of-thought,false,2.0,30.0,,100.0
943,43,MedGemma 4B,chain-of-thought,false,,100.0,,100.0
944,44,MedGemma 4B,chain-of-thought,false,,120.0,2.0,100.0
944,44,MedGemma 4B,chain-of-thought,false,2.0,100.0,2.0,100.0
944,44,MedGemma 4B,chain-of-thought,false,2.0,100.0,1.0,50.0
944,44,MedGemma 4B,chain-of-thought,false,1.0,50.0,1.0,50.0
944,44,MedGemma 4B,chain-of-thought,false,,50.0,1.0,50.0
944,44,MedGemma 4B,chain-of-thought,false,1.0,250.0,1.0,200.0
944,44,MedGemma 4B,chain-of-thought,false,,5.0,2.0,2.0
944,44,MedGemma 4B,chain-of-thought,false,,5.0,2.0,2.0
944,44,MedGemma 4B,chain-of-thought,false,,5.0,2.0,2.0
944,44,MedGemma 4B,chain-of-thought,false,,,2.0,2.0
945,45,MedGemma 4B,chain-of-thought,false,,50.0,2.0,200.0
945,45,MedGemma 4B,chain-of-thought,false,,50.0,2.0,200.0
945,45,MedGemma 4B,chain-of-thought,false,,120.0,1.0,150.0
945,45,MedGemma 4B,chain-of-thought,false,,120.0,1.0,150.0
945,45,MedGemma 4B,chain-of-thought,false,1.0,30.0,2.0,100.0
945,45,MedGemma 4B,chain-of-thought,false,,,2.0,50.0
945,45,MedGemma 4B,chain-of-thought,false,,30.0,2.0,50.0
945,45,MedGemma 4B,chain-of-thought,false,,,1.0,50.0
946,46,MedGemma 4B,chain-of-thought,false,,120.0,6.0,420.0
946,46,MedGemma 4B,chain-of-thought,false,6.0,300.0,6.0,420.0
946,46,MedGemma 4B,chain-of-thought,false,0.5,125.0,2.0,300.0
946,46,MedGemma 4B,chain-of-thought,false,2.0,500.0,2.0,300.0
946,46,MedGemma 4B,chain-of-thought,false,0.5,125.0,0.5,150.0
946,46,MedGemma 4B,chain-of-thought,false,2.0,500.0,0.5,150.0
946,46,MedGemma 4B,chain-of-thought,false,2.0,10.0,2.0,10.0
946,46,MedGemma 4B,chain-of-thought,false,2.0,10.0,2.0,10.0
946,46,MedGemma 4B,chain-of-thought,false,1.0,5.0,1.0,5.0
946,46,MedGemma 4B,chain-of-thought,false,4.0,200.0,4.0,320.0
946,46,MedGemma 4B,chain-of-thought,false,,,0.5,200.0
946,46,MedGemma 4B,chain-of-thought,false,1.0,5.0,1.0,5.0
946,46,MedGemma 4B,chain-of-thought,false,1.0,5.0,1.0,5.0
946,46,MedGemma 4B,chain-of-thought,false,0.33,5.0,1.0,150.0
946,46,MedGemma 4B,chain-of-thought,false,,20.0,1.0,200.0
946,46,MedGemma 4B,chain-of-thought,false,1.0,250.0,1.0,200.0
946,46,MedGemma 4B,chain-of-thought,false,,,1.0,200.0
946,46,MedGemma 4B,chain-of-thought,false,,,1.0,0.0
946,46,MedGemma 4B,chain-of-thought,false,,120.0,1.0,150.0
946,46,MedGemma 4B,chain-of-thought,false,6.0,300.0,1.0,150.0
946,46,MedGemma 4B,chain-of-thought,false,,20.0,1.0,200.0
946,46,MedGemma 4B,chain-of-thought,false,1.0,250.0,1.0,200.0
947,47,MedGemma 4B,chain-of-thought,false,,50.0,2.0,6.0
947,47,MedGemma 4B,chain-of-thought,false,5.0,250.0,2.0,6.0
947,47,MedGemma 4B,chain-of-thought,false,,30.0,250.0,250.0
947,47,MedGemma 4B,chain-of-thought,false,,250.0,250.0,250.0
947,47,MedGemma 4B,chain-of-thought,false,,250.0,250.0,250.0
947,47,MedGemma 4B,chain-of-thought,false,,,1.0,200.0
947,47,MedGemma 4B,chain-of-thought,false,,30.0,500.0,500.0
947,47,MedGemma 4B,chain-of-thought,false,,30.0,500.0,500.0
947,47,MedGemma 4B,chain-of-thought,false,,50.0,200.0,200.0
947,47,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
947,47,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,100.0,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,100.0,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,100.0,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,200.0,250.0,250.0
948,48,MedGemma 4B,chain-of-thought,false,,30.0,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,30.0,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,,100.0,100.0
948,48,MedGemma 4B,chain-of-thought,false,,30.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,150.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,150.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,30.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,250.0,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,,50.0,50.0
948,48,MedGemma 4B,chain-of-thought,false,,20.0,25.0,25.0
948,48,MedGemma 4B,chain-of-thought,false,,,50.0,50.0
948,48,MedGemma 4B,chain-of-thought,false,,,200.0,200.0
948,48,MedGemma 4B,chain-of-thought,false,,5.0,25.0,25.0
949,49,MedGemma 4B,chain-of-thought,false,,100.0,250.0,250.0
949,49,MedGemma 4B,chain-of-thought,false,,3.0,1.0,5.0
949,49,MedGemma 4B,chain-of-thought,false,,3.0,1.0,5.0
949,49,MedGemma 4B,chain-of-thought,false,,5.0,1.0,5.0
949,49,MedGemma 4B,chain-of-thought,false,,5.0,1.0,5.0
949,49,MedGemma 4B,chain-of-thought,false,1.0,30.0,4.0,100.0
949,49,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
949,49,MedGemma 4B,chain-of-thought,false,,100.0,200.0,200.0
949,49,MedGemma 4B,chain-of-thought,false,,50.0,100.0,100.0
949,49,MedGemma 4B,chain-of-thought,false,,50.0,100.0,100.0
949,49,MedGemma 4B,chain-of-thought,false,,30.0,3.0,45.0
949,49,MedGemma 4B,chain-of-thought,false,3.0,45.0,3.0,45.0
949,49,MedGemma 4B,chain-of-thought,false,3.0,45.0,3.0,45.0
949,49,MedGemma 4B,chain-of-thought,false,,10.0,1.0,20.0
949,49,MedGemma 4B,chain-of-thought,false,2.0,10.0,6.0,30.0
949,49,MedGemma 4B,chain-of-thought,false,,3.0,1.0,2.0
949,49,MedGemma 4B,chain-of-thought,false,,3.0,1.0,2.0
949,49,MedGemma 4B,chain-of-thought,false,,30.0,1.0,200.0
950,50,MedGemma 4B,chain-of-thought,false,0.5,25.0,0.5,120.0
950,50,MedGemma 4B,chain-of-thought,false,,100.0,0.5,120.0
950,50,MedGemma 4B,chain-of-thought,false,,100.0,0.5,120.0
950,50,MedGemma 4B,chain-of-thought,false,,100.0,0.5,200.0
950,50,MedGemma 4B,chain-of-thought,false,0.5,125.0,0.5,200.0
950,50,MedGemma 4B,chain-of-thought,false,,,2.0,300.0
950,50,MedGemma 4B,chain-of-thought,false,5.0,250.0,1.0,50.0
950,50,MedGemma 4B,chain-of-thought,false,,20.0,1.0,50.0
950,50,MedGemma 4B,chain-of-thought,false,,10.0,2.0,100.0
950,50,MedGemma 4B,chain-of-thought,false,,100.0,2.0,100.0
950,50,MedGemma 4B,chain-of-thought,false,,15.0,1.0,20.0
950,50,MedGemma 4B,chain-of-thought,false,,20.0,2.0,50.0
950,50,MedGemma 4B,chain-of-thought,false,5.0,250.0,2.0,50.0
951,1,MedGemma 4B,structured-output,false,,100.0,250.0,250.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,15.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
951,1,MedGemma 4B,structured-output,false,2.0,20.0,2.0,100.0
951,1,MedGemma 4B,structured-output,false,,,1.0,100.0
951,1,MedGemma 4B,structured-output,false,,,6.0,100.0
951,1,MedGemma 4B,structured-output,false,6.0,30.0,6.0,100.0
951,1,MedGemma 4B,structured-output,false,1.0,5.0,1.0,15.0
951,1,MedGemma 4B,structured-output,false,,10.0,1.0,15.0
951,1,MedGemma 4B,structured-output,false,,5.0,5.0,100.0
951,1,MedGemma 4B,structured-output,false,,250.0,1.0,240.0
951,1,MedGemma 4B,structured-output,false,,,2.0,30.0
951,1,MedGemma 4B,structured-output,false,1.0,15.0,1.0,15.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
951,1,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
951,1,MedGemma 4B,structured-output,false,1.0,50.0,1.0,100.0
952,2,MedGemma 4B,structured-output,false,,250.0,1.4,0.0
952,2,MedGemma 4B,structured-output,false,1.3,325.0,1.3,0.0
952,2,MedGemma 4B,structured-output,false,,30.0,1.3,0.0
952,2,MedGemma 4B,structured-output,false,1.0,7.0,1.0,0.0
952,2,MedGemma 4B,structured-output,false,1.0,50.0,1.0,50.0
952,2,MedGemma 4B,structured-output,false,3.0,750.0,3.0,0.0
952,2,MedGemma 4B,structured-output,false,3.5,875.0,3.0,0.0
952,2,MedGemma 4B,structured-output,false,,100.0,3.0,0.0
952,2,MedGemma 4B,structured-output,false,1.0,5.0,1.0,0.0
952,2,MedGemma 4B,structured-output,false,,,3.0,0.0
953,3,MedGemma 4B,structured-output,false,8.0,400.0,8.0,30.0
953,3,MedGemma 4B,structured-output,false,4.0,200.0,4.0,100.0
953,3,MedGemma 4B,structured-output,false,1.0,50.0,1.0,100.0
953,3,MedGemma 4B,structured-output,false,,,5.0,100.0
953,3,MedGemma 4B,structured-output,false,,10.0,3.0,50.0
953,3,MedGemma 4B,structured-output,false,1.0,10.0,2.0,100.0
953,3,MedGemma 4B,structured-output,false,2.0,20.0,2.0,100.0
953,3,MedGemma 4B,structured-output,false,3.0,9.0,3.0,50.0
953,3,MedGemma 4B,structured-output,false,,15.0,2.0,100.0
953,3,MedGemma 4B,structured-output,false,1.0,15.0,2.0,100.0
953,3,MedGemma 4B,structured-output,false,,,3.0,100.0
953,3,MedGemma 4B,structured-output,false,,15.0,2.0,100.0
953,3,MedGemma 4B,structured-output,false,,100.0,2.0,100.0
954,4,MedGemma 4B,structured-output,false,,,1.0,200.0
954,4,MedGemma 4B,structured-output,false,,250.0,1.0,0.0
954,4,MedGemma 4B,structured-output,false,,,1.0,300.0
954,4,MedGemma 4B,structured-output,false,,,1.0,200.0
954,4,MedGemma 4B,structured-output,false,1.0,3.0,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,0.5,7.5
954,4,MedGemma 4B,structured-output,false,,5.0,0.5,7.5
954,4,MedGemma 4B,structured-output,false,1.0,10.0,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,1.0,200.0
954,4,MedGemma 4B,structured-output,false,1.0,3.0,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,0.5,7.5
954,4,MedGemma 4B,structured-output,false,,5.0,0.5,7.5
954,4,MedGemma 4B,structured-output,false,1.0,10.0,1.0,15.0
954,4,MedGemma 4B,structured-output,false,,,1.0,200.0
955,5,MedGemma 4B,structured-output,false,,100.0,2.0,400.0
955,5,MedGemma 4B,structured-output,false,2.0,30.0,2.0,30.0
955,5,MedGemma 4B,structured-output,false,,3.0,1.0,5.0
955,5,MedGemma 4B,structured-output,false,1.0,10.0,1.0,15.0
955,5,MedGemma 4B,structured-output,false,2.0,200.0,2.0,30.0
955,5,MedGemma 4B,structured-output,false,2.0,200.0,2.0,30.0
955,5,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
955,5,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
955,5,MedGemma 4B,structured-output,false,,250.0,1.0,50.0
955,5,MedGemma 4B,structured-output,false,,,1.0,200.0
955,5,MedGemma 4B,structured-output,false,,,1.0,200.0
955,5,MedGemma 4B,structured-output,false,,50.0,1.0,200.0
955,5,MedGemma 4B,structured-output,false,,5.0,1.0,200.0
956,6,MedGemma 4B,structured-output,false,1.0,100.0,1.0,300.0
956,6,MedGemma 4B,structured-output,false,10.0,500.0,10.0,200.0
956,6,MedGemma 4B,structured-output,false,2.0,100.0,2.0,100.0
956,6,MedGemma 4B,structured-output,false,,100.0,0.5,100.0
956,6,MedGemma 4B,structured-output,false,,80.0,0.5,100.0
956,6,MedGemma 4B,structured-output,false,5.0,25.0,5.0,100.0
956,6,MedGemma 4B,structured-output,false,5.0,250.0,5.0,100.0
956,6,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
956,6,MedGemma 4B,structured-output,false,,10.0,1.0,2.0
956,6,MedGemma 4B,structured-output,false,,,1.0,2.0
956,6,MedGemma 4B,structured-output,false,,,1.0,200.0
956,6,MedGemma 4B,structured-output,false,,100.0,,0.0
956,6,MedGemma 4B,structured-output,false,,100.0,,0.0
956,6,MedGemma 4B,structured-output,false,,50.0,,0.0
956,6,MedGemma 4B,structured-output,false,,100.0,,0.0
956,6,MedGemma 4B,structured-output,false,,,,0.0
957,7,MedGemma 4B,structured-output,false,,,1.0,0.0
957,7,MedGemma 4B,structured-output,false,,,1.0,0.0
957,7,MedGemma 4B,structured-output,false,,,1.0,0.0
957,7,MedGemma 4B,structured-output,false,,30.0,1.0,0.0
958,8,MedGemma 4B,structured-output,false,,10.0,4.0,150.0
958,8,MedGemma 4B,structured-output,false,4.0,40.0,4.0,150.0
958,8,MedGemma 4B,structured-output,false,,10.0,1.0,50.0
958,8,MedGemma 4B,structured-output,false,,10.0,1.0,50.0
958,8,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,3.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,3.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,3.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
958,8,MedGemma 4B,structured-output,false,,10.0,2.0,100.0
958,8,MedGemma 4B,structured-output,false,,10.0,2.0,100.0
958,8,MedGemma 4B,structured-output,false,2.0,6.0,2.0,50.0
958,8,MedGemma 4B,structured-output,false,,100.0,1.0,300.0
958,8,MedGemma 4B,structured-output,false,,,1.0,150.0
958,8,MedGemma 4B,structured-output,false,5.0,25.0,1.0,50.0
958,8,MedGemma 4B,structured-output,false,,10.0,1.0,50.0
958,8,MedGemma 4B,structured-output,false,5.0,25.0,5.0,100.0
958,8,MedGemma 4B,structured-output,false,,,3.0,45.0
958,8,MedGemma 4B,structured-output,false,3.0,,3.0,45.0
959,9,MedGemma 4B,structured-output,false,,120.0,5.0,200.0
959,9,MedGemma 4B,structured-output,false,5.0,250.0,5.0,200.0
959,9,MedGemma 4B,structured-output,false,4.0,60.0,4.0,50.0
959,9,MedGemma 4B,structured-output,false,,100.0,1.0,200.0
959,9,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
960,10,MedGemma 4B,structured-output,false,2.0,100.0,2.0,100.0
960,10,MedGemma 4B,structured-output,false,2.0,100.0,2.0,100.0
960,10,MedGemma 4B,structured-output,false,5.0,25.0,5.0,100.0
960,10,MedGemma 4B,structured-output,false,5.0,250.0,5.0,100.0
960,10,MedGemma 4B,structured-output,false,,10.0,0.5,100.0
960,10,MedGemma 4B,structured-output,false,1.0,15.0,1.0,15.0
960,10,MedGemma 4B,structured-output,false,,5.0,1.0,5.0
960,10,MedGemma 4B,structured-output,false,1.0,5.0,1.0,5.0
960,10,MedGemma 4B,structured-output,false,,15.0,0.5,240.0
960,10,MedGemma 4B,structured-output,false,,15.0,0.5,240.0
960,10,MedGemma 4B,structured-output,false,1.0,10.0,1.0,20.0
960,10,MedGemma 4B,structured-output,false,1.0,5.0,1.0,5.0
960,10,MedGemma 4B,structured-output,false,,,2.0,500.0
960,10,MedGemma 4B,structured-output,false,1.0,15.0,1.0,50.0
961,11,MedGemma 4B,structured-output,false,1.0,400.0,1.0,400.0
961,11,MedGemma 4B,structured-output,false,2.0,500.0,2.0,240.0
961,11,MedGemma 4B,structured-output,false,1.0,250.0,1.0,240.0
961,11,MedGemma 4B,structured-output,false,,30.0,0.5,120.0
961,11,MedGemma 4B,structured-output,false,,100.0,0.5,120.0
961,11,MedGemma 4B,structured-output,false,1.0,250.0,0.5,120.0
961,11,MedGemma 4B,structured-output,false,,,1.0,10.0
961,11,MedGemma 4B,structured-output,false,1.0,50.0,1.0,200.0
961,11,MedGemma 4B,structured-output,false,,100.0,1.0,200.0
962,12,MedGemma 4B,structured-output,false,,,2.0,50.0
962,12,MedGemma 4B,structured-output,false,,,3.0,120.0
962,12,MedGemma 4B,structured-output,false,,15.0,0.5,120.0
962,12,MedGemma 4B,structured-output,false,,,0.5,240.0
962,12,MedGemma 4B,structured-output,false,,,2.0,300.0
962,12,MedGemma 4B,structured-output,false,,,2.0,10.0
962,12,MedGemma 4B,structured-output,false,,,2.0,10.0
962,12,MedGemma 4B,structured-output,false,,5.0,0.5,5.0
962,12,MedGemma 4B,structured-output,false,,,1.0,200.0
963,13,MedGemma 4B,structured-output,false,,,1.0,200.0
963,13,MedGemma 4B,structured-output,false,,,2.0,30.0
963,13,MedGemma 4B,structured-output,false,,,3.0,45.0
963,13,MedGemma 4B,structured-output,false,,,1.0,50.0
963,13,MedGemma 4B,structured-output,false,,,1.0,20.0
963,13,MedGemma 4B,structured-output,false,,,200.0,200.0
963,13,MedGemma 4B,structured-output,false,,,100.0,100.0
963,13,MedGemma 4B,structured-output,false,,,100.0,100.0
963,13,MedGemma 4B,structured-output,false,,,200.0,200.0
963,13,MedGemma 4B,structured-output,false,,,4.0,60.0
963,13,MedGemma 4B,structured-output,false,,,4.0,60.0
963,13,MedGemma 4B,structured-output,false,,,4.0,60.0
963,13,MedGemma 4B,structured-output,false,,,4.0,60.0
963,13,MedGemma 4B,structured-output,false,,,2.0,30.0
963,13,MedGemma 4B,structured-output,false,,,1.0,200.0
963,13,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
964,14,MedGemma 4B,structured-output,false,,,2.0,200.0
964,14,MedGemma 4B,structured-output,false,,,1.0,240.0
964,14,MedGemma 4B,structured-output,false,,,1.0,200.0
964,14,MedGemma 4B,structured-output,false,,,1.0,5.0
964,14,MedGemma 4B,structured-output,false,,5.0,1.5,5.0
964,14,MedGemma 4B,structured-output,false,,,500.0,500.0
965,15,MedGemma 4B,structured-output,false,1.0,15.0,125.0,125.0
965,15,MedGemma 4B,structured-output,false,,,2.25,225.0
965,15,MedGemma 4B,structured-output,false,,,1.0,50.0
965,15,MedGemma 4B,structured-output,false,1.0,5.0,2.0,10.0
965,15,MedGemma 4B,structured-output,false,1.5,7.5,,1.0
965,15,MedGemma 4B,structured-output,false,,,1.0,20.0
965,15,MedGemma 4B,structured-output,false,,,1.25,250.0
965,15,MedGemma 4B,structured-output,false,,,0.25,50.0
965,15,MedGemma 4B,structured-output,false,,,,0.0
965,15,MedGemma 4B,structured-output,false,,,,0.0
965,15,MedGemma 4B,structured-output,false,,,,0.0
966,16,MedGemma 4B,structured-output,false,,,1.0,200.0
966,16,MedGemma 4B,structured-output,false,,,1.0,3.0
966,16,MedGemma 4B,structured-output,false,,,1.0,3.0
966,16,MedGemma 4B,structured-output,false,,,1.0,2.0
966,16,MedGemma 4B,structured-output,false,,,1.0,240.0
966,16,MedGemma 4B,structured-output,false,,,1.0,2.0
966,16,MedGemma 4B,structured-output,false,,,1.0,50.0
967,17,MedGemma 4B,structured-output,false,,,400.0,400.0
967,17,MedGemma 4B,structured-output,false,,,3.0,150.0
967,17,MedGemma 4B,structured-output,false,,,6.0,150.0
967,17,MedGemma 4B,structured-output,false,,,1.0,20.0
967,17,MedGemma 4B,structured-output,false,,,2.0,60.0
967,17,MedGemma 4B,structured-output,false,,,2.0,60.0
967,17,MedGemma 4B,structured-output,false,,,2.0,60.0
967,17,MedGemma 4B,structured-output,false,,,3.0,90.0
967,17,MedGemma 4B,structured-output,false,,,1.0,20.0
967,17,MedGemma 4B,structured-output,false,,,400.0,200.0
967,17,MedGemma 4B,structured-output,false,,,,10.0
967,17,MedGemma 4B,structured-output,false,,,,20.0
967,17,MedGemma 4B,structured-output,false,,,,20.0
967,17,MedGemma 4B,structured-output,false,,,,20.0
968,18,MedGemma 4B,structured-output,false,,250.0,1.0,240.0
968,18,MedGemma 4B,structured-output,false,,250.0,0.25,60.0
968,18,MedGemma 4B,structured-output,false,,,1.0,15.0
968,18,MedGemma 4B,structured-output,false,,,0.25,120.0
968,18,MedGemma 4B,structured-output,false,,,4.0,500.0
968,18,MedGemma 4B,structured-output,false,,250.0,1.0,15.0
968,18,MedGemma 4B,structured-output,false,,,1.0,15.0
968,18,MedGemma 4B,structured-output,false,,5.0,2.0,30.0
968,18,MedGemma 4B,structured-output,false,,,1.0,240.0
968,18,MedGemma 4B,structured-output,false,,,1.0,15.0
968,18,MedGemma 4B,structured-output,false,,,2.0,100.0
968,18,MedGemma 4B,structured-output,false,,,1.0,240.0
969,19,MedGemma 4B,structured-output,false,,,1.0,30.0
969,19,MedGemma 4B,structured-output,false,,,1.0,30.0
969,19,MedGemma 4B,structured-output,false,,,1.0,30.0
969,19,MedGemma 4B,structured-output,false,,,1.0,200.0
969,19,MedGemma 4B,structured-output,false,4.0,1000.0,1.5,150.0
969,19,MedGemma 4B,structured-output,false,,,0.5,100.0
969,19,MedGemma 4B,structured-output,false,,,1.0,100.0
969,19,MedGemma 4B,structured-output,false,,5.0,1.0,2.0
969,19,MedGemma 4B,structured-output,false,,,1.0,240.0
969,19,MedGemma 4B,structured-output,false,,,1.0,240.0
969,19,MedGemma 4B,structured-output,false,,,1.0,240.0
969,19,MedGemma 4B,structured-output,false,,,1.0,200.0
969,19,MedGemma 4B,structured-output,false,,,1.0,240.0
970,20,MedGemma 4B,structured-output,false,,,0.5,500.0
970,20,MedGemma 4B,structured-output,false,,80.0,4.0,100.0
970,20,MedGemma 4B,structured-output,false,,,3.0,100.0
970,20,MedGemma 4B,structured-output,false,,,1.0,50.0
970,20,MedGemma 4B,structured-output,false,,,6.0,120.0
970,20,MedGemma 4B,structured-output,false,,,3.0,60.0
970,20,MedGemma 4B,structured-output,false,,,6.0,120.0
970,20,MedGemma 4B,structured-output,false,,,1.0,20.0
970,20,MedGemma 4B,structured-output,false,,,5.0,100.0
970,20,MedGemma 4B,structured-output,false,,,3.0,60.0
970,20,MedGemma 4B,structured-output,false,,5.0,0.5,10.0
970,20,MedGemma 4B,structured-output,false,,,0.5,10.0
970,20,MedGemma 4B,structured-output,false,,,0.5,10.0
971,21,MedGemma 4B,structured-output,false,2.0,30.0,1.0,240.0
971,21,MedGemma 4B,structured-output,false,1.25,312.5,1.0,240.0
971,21,MedGemma 4B,structured-output,false,1.0,250.0,1.0,240.0
